fulltimes,avg
18262,0.128021349
18263,0.128004094
18264,0.127986841
18265,0.127969591
18266,0.127952344
18267,0.127935099
18268,0.127917856
18269,0.127900616
18270,0.127883378
18271,0.127866143
18272,0.12784891
18273,0.12783168
18274,0.127814453
18275,0.127797227
18276,0.127780005
18277,0.127762784
18278,0.127745567
18279,0.127728351
18280,0.127711139
18281,0.127693928
18282,0.127676721
18283,0.127659515
18284,0.127642313
18285,0.127625112
18286,0.127607914
18287,0.127590719
18288,0.127573526
18289,0.127556336
18290,0.127539148
18291,0.127521963
18292,0.12750478
18293,0.127487599
18294,0.127470421
18295,0.127453246
18296,0.127436073
18297,0.127418902
18298,0.127401734
18299,0.127384569
18300,0.127367406
18301,0.127350245
18302,0.127333087
18303,0.127315931
18304,0.127298778
18305,0.127281627
18306,0.127264479
18307,0.127247334
18308,0.12723019
18309,0.127213049
18310,0.127195911
18311,0.127178775
18312,0.127161642
18313,0.127144511
18314,0.127127383
18315,0.127110257
18316,0.127093133
18317,0.127076012
18318,0.127058894
18319,0.127041778
18320,0.127024664
18321,0.127007553
18322,0.126990444
18323,0.126973338
18324,0.126956235
18325,0.126939133
18326,0.126922035
18327,0.126904938
18328,0.126887845
18329,0.126870753
18330,0.126853664
18331,0.126836578
18332,0.126819494
18333,0.126802413
18334,0.126785333
18335,0.126768257
18336,0.126751183
18337,0.126734111
18338,0.126717042
18339,0.126699975
18340,0.126682911
18341,0.126665849
18342,0.12664879
18343,0.126631733
18344,0.126614679
18345,0.126597627
18346,0.126580577
18347,0.12656353
18348,0.126546486
18349,0.126529444
18350,0.126512404
18351,0.126495367
18352,0.126478332
18353,0.1264613
18354,0.12644427
18355,0.126427243
18356,0.126410218
18357,0.126393196
18358,0.126376176
18359,0.126359158
18360,0.126342143
18361,0.126325131
18362,0.12630812
18363,0.126291113
18364,0.126274107
18365,0.126257105
18366,0.126240104
18367,0.126223106
18368,0.126206111
18369,0.126189118
18370,0.126172128
18371,0.126155139
18372,0.126138154
18373,0.126121171
18374,0.12610419
18375,0.126087212
18376,0.126070236
18377,0.126053262
18378,0.126036291
18379,0.126019323
18380,0.126002357
18381,0.125985393
18382,0.125968432
18383,0.125951473
18384,0.125934517
18385,0.125917563
18386,0.125900612
18387,0.125883663
18388,0.125866717
18389,0.125849773
18390,0.125832831
18391,0.125815892
18392,0.125798955
18393,0.125782021
18394,0.125765089
18395,0.12574816
18396,0.125731233
18397,0.125714308
18398,0.125697386
18399,0.125680466
18400,0.125663549
18401,0.125646634
18402,0.125629722
18403,0.125612812
18404,0.125595905
18405,0.125579
18406,0.125562097
18407,0.125545197
18408,0.125528299
18409,0.125511404
18410,0.125494511
18411,0.125477621
18412,0.125460733
18413,0.125443847
18414,0.125426964
18415,0.125410084
18416,0.125393205
18417,0.12537633
18418,0.125359456
18419,0.125342585
18420,0.125325717
18421,0.125308851
18422,0.125291987
18423,0.125275126
18424,0.125258267
18425,0.125241411
18426,0.125224557
18427,0.125207705
18428,0.125190856
18429,0.12517401
18430,0.125157165
18431,0.125140324
18432,0.125123484
18433,0.125106647
18434,0.125089813
18435,0.125072981
18436,0.125056151
18437,0.125039324
18438,0.125022499
18439,0.125005677
18440,0.124988857
18441,0.124972039
18442,0.124955224
18443,0.124938411
18444,0.124921601
18445,0.124904793
18446,0.124887988
18447,0.124871185
18448,0.124854384
18449,0.124837586
18450,0.12482079
18451,0.124803997
18452,0.124787206
18453,0.124770417
18454,0.124753631
18455,0.124736847
18456,0.124720066
18457,0.124703287
18458,0.124686511
18459,0.124669737
18460,0.124652965
18461,0.124636196
18462,0.124619429
18463,0.124602665
18464,0.124585903
18465,0.124569143
18466,0.124552386
18467,0.124535631
18468,0.124518879
18469,0.124502129
18470,0.124485382
18471,0.124468637
18472,0.124451894
18473,0.124435154
18474,0.124418416
18475,0.12440168
18476,0.124384947
18477,0.124368217
18478,0.124351489
18479,0.124334763
18480,0.124318039
18481,0.124301318
18482,0.1242846
18483,0.124267884
18484,0.12425117
18485,0.124234458
18486,0.124217749
18487,0.124201043
18488,0.124184339
18489,0.124167637
18490,0.124150938
18491,0.124134241
18492,0.124117546
18493,0.124100854
18494,0.124084164
18495,0.124067477
18496,0.124050792
18497,0.124034109
18498,0.124017429
18499,0.124000751
18500,0.123984076
18501,0.123967403
18502,0.123950733
18503,0.123934064
18504,0.123917399
18505,0.123900735
18506,0.123884074
18507,0.123867416
18508,0.12385076
18509,0.123834106
18510,0.123817454
18511,0.123800805
18512,0.123784159
18513,0.123767515
18514,0.123750873
18515,0.123734233
18516,0.123717596
18517,0.123700962
18518,0.123684329
18519,0.1236677
18520,0.123651072
18521,0.123634447
18522,0.123617824
18523,0.123601204
18524,0.123584586
18525,0.123567971
18526,0.123551357
18527,0.123534747
18528,0.123518138
18529,0.123501532
18530,0.123484929
18531,0.123468328
18532,0.123451729
18533,0.123435132
18534,0.123418538
18535,0.123401947
18536,0.123385357
18537,0.123368771
18538,0.123352186
18539,0.123335604
18540,0.123319024
18541,0.123302447
18542,0.123285872
18543,0.123269299
18544,0.123252729
18545,0.123236161
18546,0.123219596
18547,0.123203033
18548,0.123186472
18549,0.123169914
18550,0.123153358
18551,0.123136804
18552,0.123120253
18553,0.123103704
18554,0.123087158
18555,0.123070614
18556,0.123054072
18557,0.123037533
18558,0.123020996
18559,0.123004462
18560,0.122987929
18561,0.1229714
18562,0.122954872
18563,0.122938347
18564,0.122921825
18565,0.122905304
18566,0.122888786
18567,0.122872271
18568,0.122855758
18569,0.122839247
18570,0.122822738
18571,0.122806232
18572,0.122789729
18573,0.122773227
18574,0.122756728
18575,0.122740232
18576,0.122723738
18577,0.122707246
18578,0.122690756
18579,0.122674269
18580,0.122657784
18581,0.122641302
18582,0.122624822
18583,0.122608344
18584,0.122591869
18585,0.122575396
18586,0.122558926
18587,0.122542458
18588,0.122525992
18589,0.122509528
18590,0.122493067
18591,0.122476608
18592,0.122460152
18593,0.122443698
18594,0.122427246
18595,0.122410797
18596,0.12239435
18597,0.122377906
18598,0.122361464
18599,0.122345024
18600,0.122328586
18601,0.122312151
18602,0.122295718
18603,0.122279288
18604,0.12226286
18605,0.122246434
18606,0.122230011
18607,0.12221359
18608,0.122197171
18609,0.122180755
18610,0.122164341
18611,0.12214793
18612,0.12213152
18613,0.122115114
18614,0.122098709
18615,0.122082307
18616,0.122065907
18617,0.12204951
18618,0.122033115
18619,0.122016722
18620,0.122000332
18621,0.121983944
18622,0.121967558
18623,0.121951175
18624,0.121934794
18625,0.121918415
18626,0.121902039
18627,0.121885665
18628,0.121869293
18629,0.121852924
18630,0.121836557
18631,0.121820193
18632,0.121803831
18633,0.121787471
18634,0.121771113
18635,0.121754758
18636,0.121738405
18637,0.121722055
18638,0.121705707
18639,0.121689361
18640,0.121673018
18641,0.121656677
18642,0.121640338
18643,0.121624002
18644,0.121607667
18645,0.121591336
18646,0.121575006
18647,0.121558679
18648,0.121542355
18649,0.121526032
18650,0.121509712
18651,0.121493395
18652,0.121477079
18653,0.121460766
18654,0.121444456
18655,0.121428148
18656,0.121411842
18657,0.121395538
18658,0.121379237
18659,0.121362938
18660,0.121346641
18661,0.121330347
18662,0.121314055
18663,0.121297765
18664,0.121281478
18665,0.121265193
18666,0.121248911
18667,0.12123263
18668,0.121216352
18669,0.121200077
18670,0.121183803
18671,0.121167533
18672,0.121151264
18673,0.121134998
18674,0.121118734
18675,0.121102472
18676,0.121086213
18677,0.121069956
18678,0.121053701
18679,0.121037449
18680,0.121021199
18681,0.121004951
18682,0.120988706
18683,0.120972463
18684,0.120956222
18685,0.120939984
18686,0.120923748
18687,0.120907514
18688,0.120891283
18689,0.120875054
18690,0.120858827
18691,0.120842603
18692,0.120826381
18693,0.120810161
18694,0.120793944
18695,0.120777729
18696,0.120761516
18697,0.120745306
18698,0.120729098
18699,0.120712892
18700,0.120696688
18701,0.120680487
18702,0.120664288
18703,0.120648092
18704,0.120631898
18705,0.120615706
18706,0.120599516
18707,0.120583329
18708,0.120567144
18709,0.120550961
18710,0.120534781
18711,0.120518603
18712,0.120502428
18713,0.120486254
18714,0.120470083
18715,0.120453915
18716,0.120437748
18717,0.120421584
18718,0.120405422
18719,0.120389263
18720,0.120373106
18721,0.120356951
18722,0.120340799
18723,0.120324648
18724,0.1203085
18725,0.120292355
18726,0.120276212
18727,0.120260071
18728,0.120243932
18729,0.120227796
18730,0.120211662
18731,0.12019553
18732,0.120179401
18733,0.120163274
18734,0.120147149
18735,0.120131026
18736,0.120114906
18737,0.120098788
18738,0.120082673
18739,0.12006656
18740,0.120050449
18741,0.12003434
18742,0.120018234
18743,0.12000213
18744,0.119986028
18745,0.119969929
18746,0.119953832
18747,0.119937737
18748,0.119921644
18749,0.119905554
18750,0.119889466
18751,0.119873381
18752,0.119857297
18753,0.119841216
18754,0.119825138
18755,0.119809061
18756,0.119792987
18757,0.119776915
18758,0.119760846
18759,0.119744779
18760,0.119728714
18761,0.119712651
18762,0.119696591
18763,0.119680533
18764,0.119664477
18765,0.119648424
18766,0.119632373
18767,0.119616324
18768,0.119600277
18769,0.119584233
18770,0.119568191
18771,0.119552152
18772,0.119536114
18773,0.119520079
18774,0.119504047
18775,0.119488016
18776,0.119471988
18777,0.119455962
18778,0.119439939
18779,0.119423917
18780,0.119407898
18781,0.119391882
18782,0.119375867
18783,0.119359855
18784,0.119343845
18785,0.119327838
18786,0.119311832
18787,0.119295829
18788,0.119279829
18789,0.11926383
18790,0.119247834
18791,0.11923184
18792,0.119215849
18793,0.11919986
18794,0.119183873
18795,0.119167888
18796,0.119151906
18797,0.119135926
18798,0.119119948
18799,0.119103972
18800,0.119087999
18801,0.119072028
18802,0.119056059
18803,0.119040093
18804,0.119024129
18805,0.119008167
18806,0.118992207
18807,0.11897625
18808,0.118960295
18809,0.118944342
18810,0.118928392
18811,0.118912444
18812,0.118896498
18813,0.118880554
18814,0.118864613
18815,0.118848674
18816,0.118832737
18817,0.118816803
18818,0.118800871
18819,0.118784941
18820,0.118769013
18821,0.118753088
18822,0.118737164
18823,0.118721244
18824,0.118705325
18825,0.118689409
18826,0.118673495
18827,0.118657583
18828,0.118641674
18829,0.118625766
18830,0.118609862
18831,0.118593959
18832,0.118578058
18833,0.11856216
18834,0.118546265
18835,0.118530371
18836,0.11851448
18837,0.118498591
18838,0.118482704
18839,0.118466819
18840,0.118450937
18841,0.118435057
18842,0.11841918
18843,0.118403304
18844,0.118387431
18845,0.11837156
18846,0.118355692
18847,0.118339825
18848,0.118323961
18849,0.118308099
18850,0.11829224
18851,0.118276383
18852,0.118260528
18853,0.118244675
18854,0.118228824
18855,0.118212976
18856,0.11819713
18857,0.118181287
18858,0.118165445
18859,0.118149606
18860,0.118133769
18861,0.118117934
18862,0.118102102
18863,0.118086272
18864,0.118070444
18865,0.118054618
18866,0.118038795
18867,0.118022974
18868,0.118007155
18869,0.117991339
18870,0.117975524
18871,0.117959712
18872,0.117943902
18873,0.117928095
18874,0.11791229
18875,0.117896487
18876,0.117880686
18877,0.117864887
18878,0.117849091
18879,0.117833297
18880,0.117817505
18881,0.117801716
18882,0.117785928
18883,0.117770143
18884,0.117754361
18885,0.11773858
18886,0.117722802
18887,0.117707026
18888,0.117691252
18889,0.117675481
18890,0.117659712
18891,0.117643945
18892,0.11762818
18893,0.117612417
18894,0.117596657
18895,0.117580899
18896,0.117565143
18897,0.11754939
18898,0.117533639
18899,0.11751789
18900,0.117502143
18901,0.117486398
18902,0.117470656
18903,0.117454916
18904,0.117439178
18905,0.117423443
18906,0.11740771
18907,0.117391979
18908,0.11737625
18909,0.117360523
18910,0.117344799
18911,0.117329077
18912,0.117313357
18913,0.11729764
18914,0.117281924
18915,0.117266211
18916,0.1172505
18917,0.117234792
18918,0.117219085
18919,0.117203381
18920,0.117187679
18921,0.11717198
18922,0.117156282
18923,0.117140587
18924,0.117124894
18925,0.117109203
18926,0.117093515
18927,0.117077829
18928,0.117062145
18929,0.117046463
18930,0.117030783
18931,0.117015106
18932,0.116999431
18933,0.116983758
18934,0.116968088
18935,0.116952419
18936,0.116936753
18937,0.116921089
18938,0.116905428
18939,0.116889768
18940,0.116874111
18941,0.116858456
18942,0.116842804
18943,0.116827153
18944,0.116811505
18945,0.116795859
18946,0.116780215
18947,0.116764574
18948,0.116748934
18949,0.116733297
18950,0.116717662
18951,0.11670203
18952,0.116686399
18953,0.116670771
18954,0.116655145
18955,0.116639521
18956,0.1166239
18957,0.116608281
18958,0.116592664
18959,0.116577049
18960,0.116561436
18961,0.116545826
18962,0.116530218
18963,0.116514612
18964,0.116499008
18965,0.116483406
18966,0.116467807
18967,0.11645221
18968,0.116436615
18969,0.116421023
18970,0.116405432
18971,0.116389844
18972,0.116374258
18973,0.116358675
18974,0.116343093
18975,0.116327514
18976,0.116311937
18977,0.116296362
18978,0.116280789
18979,0.116265219
18980,0.116249651
18981,0.116234085
18982,0.116218521
18983,0.11620296
18984,0.1161874
18985,0.116171843
18986,0.116156288
18987,0.116140736
18988,0.116125185
18989,0.116109637
18990,0.116094091
18991,0.116078547
18992,0.116063006
18993,0.116047466
18994,0.116031929
18995,0.116016394
18996,0.116000862
18997,0.115985331
18998,0.115969803
18999,0.115954277
19000,0.115938753
19001,0.115923231
19002,0.115907712
19003,0.115892194
19004,0.115876679
19005,0.115861166
19006,0.115845656
19007,0.115830147
19008,0.115814641
19009,0.115799137
19010,0.115783635
19011,0.115768136
19012,0.115752638
19013,0.115737143
19014,0.11572165
19015,0.11570616
19016,0.115690671
19017,0.115675185
19018,0.1156597
19019,0.115644218
19020,0.115628739
19021,0.115613261
19022,0.115597786
19023,0.115582313
19024,0.115566842
19025,0.115551373
19026,0.115535907
19027,0.115520442
19028,0.11550498
19029,0.11548952
19030,0.115474062
19031,0.115458607
19032,0.115443154
19033,0.115427702
19034,0.115412254
19035,0.115396807
19036,0.115381362
19037,0.11536592
19038,0.11535048
19039,0.115335042
19040,0.115319606
19041,0.115304173
19042,0.115288741
19043,0.115273312
19044,0.115257885
19045,0.11524246
19046,0.115227038
19047,0.115211617
19048,0.115196199
19049,0.115180783
19050,0.115165369
19051,0.115149958
19052,0.115134548
19053,0.115119141
19054,0.115103736
19055,0.115088333
19056,0.115072933
19057,0.115057534
19058,0.115042138
19059,0.115026744
19060,0.115011352
19061,0.114995962
19062,0.114980575
19063,0.11496519
19064,0.114949806
19065,0.114934426
19066,0.114919047
19067,0.11490367
19068,0.114888296
19069,0.114872924
19070,0.114857554
19071,0.114842186
19072,0.11482682
19073,0.114811457
19074,0.114796095
19075,0.114780736
19076,0.114765379
19077,0.114750025
19078,0.114734672
19079,0.114719322
19080,0.114703974
19081,0.114688628
19082,0.114673284
19083,0.114657942
19084,0.114642603
19085,0.114627266
19086,0.114611931
19087,0.114596598
19088,0.114581267
19089,0.114565938
19090,0.114550612
19091,0.114535288
19092,0.114519966
19093,0.114504646
19094,0.114489328
19095,0.114474013
19096,0.1144587
19097,0.114443389
19098,0.11442808
19099,0.114412773
19100,0.114397468
19101,0.114382166
19102,0.114366866
19103,0.114351568
19104,0.114336272
19105,0.114320978
19106,0.114305686
19107,0.114290397
19108,0.11427511
19109,0.114259825
19110,0.114244542
19111,0.114229261
19112,0.114213983
19113,0.114198706
19114,0.114183432
19115,0.11416816
19116,0.114152891
19117,0.114137623
19118,0.114122357
19119,0.114107094
19120,0.114091833
19121,0.114076574
19122,0.114061317
19123,0.114046062
19124,0.11403081
19125,0.11401556
19126,0.114000312
19127,0.113985066
19128,0.113969822
19129,0.11395458
19130,0.113939341
19131,0.113924103
19132,0.113908868
19133,0.113893635
19134,0.113878404
19135,0.113863176
19136,0.113847949
19137,0.113832725
19138,0.113817503
19139,0.113802283
19140,0.113787065
19141,0.113771849
19142,0.113756636
19143,0.113741424
19144,0.113726215
19145,0.113711008
19146,0.113695803
19147,0.1136806
19148,0.1136654
19149,0.113650201
19150,0.113635005
19151,0.113619811
19152,0.113604619
19153,0.113589429
19154,0.113574242
19155,0.113559056
19156,0.113543873
19157,0.113528692
19158,0.113513513
19159,0.113498336
19160,0.113483161
19161,0.113467989
19162,0.113452818
19163,0.11343765
19164,0.113422484
19165,0.11340732
19166,0.113392158
19167,0.113376999
19168,0.113361841
19169,0.113346686
19170,0.113331533
19171,0.113316382
19172,0.113301233
19173,0.113286086
19174,0.113270942
19175,0.113255799
19176,0.113240659
19177,0.113225521
19178,0.113210385
19179,0.113195251
19180,0.11318012
19181,0.11316499
19182,0.113149863
19183,0.113134738
19184,0.113119614
19185,0.113104494
19186,0.113089375
19187,0.113074258
19188,0.113059144
19189,0.113044031
19190,0.113028921
19191,0.113013813
19192,0.112998707
19193,0.112983603
19194,0.112968502
19195,0.112953402
19196,0.112938305
19197,0.11292321
19198,0.112908117
19199,0.112893026
19200,0.112877937
19201,0.11286285
19202,0.112847766
19203,0.112832683
19204,0.112817603
19205,0.112802525
19206,0.112787449
19207,0.112772375
19208,0.112757304
19209,0.112742234
19210,0.112727167
19211,0.112712102
19212,0.112697038
19213,0.112681977
19214,0.112666919
19215,0.112651862
19216,0.112636807
19217,0.112621755
19218,0.112606705
19219,0.112591656
19220,0.11257661
19221,0.112561567
19222,0.112546525
19223,0.112531485
19224,0.112516448
19225,0.112501412
19226,0.112486379
19227,0.112471348
19228,0.112456319
19229,0.112441292
19230,0.112426267
19231,0.112411245
19232,0.112396224
19233,0.112381206
19234,0.11236619
19235,0.112351176
19236,0.112336164
19237,0.112321154
19238,0.112306147
19239,0.112291141
19240,0.112276138
19241,0.112261136
19242,0.112246137
19243,0.11223114
19244,0.112216145
19245,0.112201152
19246,0.112186162
19247,0.112171173
19248,0.112156187
19249,0.112141203
19250,0.11212622
19251,0.11211124
19252,0.112096262
19253,0.112081287
19254,0.112066313
19255,0.112051341
19256,0.112036372
19257,0.112021405
19258,0.112006439
19259,0.111991476
19260,0.111976515
19261,0.111961557
19262,0.1119466
19263,0.111931645
19264,0.111916693
19265,0.111901743
19266,0.111886794
19267,0.111871848
19268,0.111856904
19269,0.111841962
19270,0.111827023
19271,0.111812085
19272,0.11179715
19273,0.111782216
19274,0.111767285
19275,0.111752356
19276,0.111737429
19277,0.111722504
19278,0.111707581
19279,0.11169266
19280,0.111677742
19281,0.111662825
19282,0.111647911
19283,0.111632998
19284,0.111618088
19285,0.11160318
19286,0.111588274
19287,0.111573371
19288,0.111558469
19289,0.111543569
19290,0.111528672
19291,0.111513776
19292,0.111498883
19293,0.111483992
19294,0.111469103
19295,0.111454216
19296,0.111439331
19297,0.111424448
19298,0.111409568
19299,0.111394689
19300,0.111379813
19301,0.111364939
19302,0.111350067
19303,0.111335196
19304,0.111320329
19305,0.111305463
19306,0.111290599
19307,0.111275737
19308,0.111260878
19309,0.11124602
19310,0.111231165
19311,0.111216312
19312,0.111201461
19313,0.111186612
19314,0.111171765
19315,0.11115692
19316,0.111142077
19317,0.111127236
19318,0.111112398
19319,0.111097562
19320,0.111082727
19321,0.111067895
19322,0.111053065
19323,0.111038237
19324,0.111023411
19325,0.111008587
19326,0.110993765
19327,0.110978946
19328,0.110964128
19329,0.110949313
19330,0.110934499
19331,0.110919688
19332,0.110904879
19333,0.110890072
19334,0.110875267
19335,0.110860464
19336,0.110845664
19337,0.110830865
19338,0.110816068
19339,0.110801274
19340,0.110786481
19341,0.110771691
19342,0.110756903
19343,0.110742117
19344,0.110727333
19345,0.110712551
19346,0.110697771
19347,0.110682993
19348,0.110668218
19349,0.110653444
19350,0.110638673
19351,0.110623903
19352,0.110609136
19353,0.110594371
19354,0.110579608
19355,0.110564847
19356,0.110550088
19357,0.110535331
19358,0.110520576
19359,0.110505824
19360,0.110491073
19361,0.110476325
19362,0.110461578
19363,0.110446834
19364,0.110432092
19365,0.110417351
19366,0.110402613
19367,0.110387877
19368,0.110373144
19369,0.110358412
19370,0.110343682
19371,0.110328954
19372,0.110314229
19373,0.110299505
19374,0.110284784
19375,0.110270065
19376,0.110255347
19377,0.110240632
19378,0.110225919
19379,0.110211208
19380,0.110196499
19381,0.110181793
19382,0.110167088
19383,0.110152385
19384,0.110137685
19385,0.110122986
19386,0.11010829
19387,0.110093595
19388,0.110078903
19389,0.110064213
19390,0.110049525
19391,0.110034839
19392,0.110020155
19393,0.110005473
19394,0.109990793
19395,0.109976115
19396,0.10996144
19397,0.109946766
19398,0.109932095
19399,0.109917425
19400,0.109902758
19401,0.109888093
19402,0.109873429
19403,0.109858768
19404,0.109844109
19405,0.109829452
19406,0.109814797
19407,0.109800144
19408,0.109785494
19409,0.109770845
19410,0.109756198
19411,0.109741554
19412,0.109726911
19413,0.109712271
19414,0.109697632
19415,0.109682996
19416,0.109668362
19417,0.10965373
19418,0.1096391
19419,0.109624472
19420,0.109609846
19421,0.109595222
19422,0.1095806
19423,0.10956598
19424,0.109551363
19425,0.109536747
19426,0.109522133
19427,0.109507522
19428,0.109492913
19429,0.109478305
19430,0.1094637
19431,0.109449097
19432,0.109434496
19433,0.109419896
19434,0.109405299
19435,0.109390704
19436,0.109376112
19437,0.109361521
19438,0.109346932
19439,0.109332345
19440,0.10931776
19441,0.109303178
19442,0.109288597
19443,0.109274019
19444,0.109259442
19445,0.109244868
19446,0.109230296
19447,0.109215725
19448,0.109201157
19449,0.109186591
19450,0.109172027
19451,0.109157465
19452,0.109142905
19453,0.109128347
19454,0.109113791
19455,0.109099238
19456,0.109084686
19457,0.109070136
19458,0.109055588
19459,0.109041043
19460,0.109026499
19461,0.109011958
19462,0.108997419
19463,0.108982881
19464,0.108968346
19465,0.108953813
19466,0.108939281
19467,0.108924752
19468,0.108910225
19469,0.1088957
19470,0.108881177
19471,0.108866656
19472,0.108852137
19473,0.10883762
19474,0.108823106
19475,0.108808593
19476,0.108794082
19477,0.108779574
19478,0.108765067
19479,0.108750562
19480,0.10873606
19481,0.108721559
19482,0.108707061
19483,0.108692565
19484,0.10867807
19485,0.108663578
19486,0.108649088
19487,0.1086346
19488,0.108620114
19489,0.10860563
19490,0.108591148
19491,0.108576668
19492,0.10856219
19493,0.108547714
19494,0.10853324
19495,0.108518768
19496,0.108504298
19497,0.10848983
19498,0.108475365
19499,0.108460901
19500,0.10844644
19501,0.10843198
19502,0.108417522
19503,0.108403067
19504,0.108388613
19505,0.108374162
19506,0.108359713
19507,0.108345265
19508,0.10833082
19509,0.108316377
19510,0.108301936
19511,0.108287496
19512,0.108273059
19513,0.108258624
19514,0.108244191
19515,0.10822976
19516,0.108215331
19517,0.108200904
19518,0.108186479
19519,0.108172056
19520,0.108157636
19521,0.108143217
19522,0.1081288
19523,0.108114385
19524,0.108099972
19525,0.108085562
19526,0.108071153
19527,0.108056747
19528,0.108042342
19529,0.108027939
19530,0.108013539
19531,0.10799914
19532,0.107984744
19533,0.107970349
19534,0.107955957
19535,0.107941567
19536,0.107927178
19537,0.107912792
19538,0.107898408
19539,0.107884026
19540,0.107869645
19541,0.107855267
19542,0.107840891
19543,0.107826517
19544,0.107812145
19545,0.107797775
19546,0.107783407
19547,0.107769041
19548,0.107754677
19549,0.107740315
19550,0.107725955
19551,0.107711597
19552,0.107697241
19553,0.107682887
19554,0.107668535
19555,0.107654185
19556,0.107639838
19557,0.107625492
19558,0.107611148
19559,0.107596806
19560,0.107582467
19561,0.107568129
19562,0.107553793
19563,0.10753946
19564,0.107525128
19565,0.107510798
19566,0.107496471
19567,0.107482145
19568,0.107467822
19569,0.1074535
19570,0.107439181
19571,0.107424863
19572,0.107410548
19573,0.107396234
19574,0.107381923
19575,0.107367613
19576,0.107353306
19577,0.107339
19578,0.107324697
19579,0.107310396
19580,0.107296096
19581,0.107281799
19582,0.107267504
19583,0.107253211
19584,0.107238919
19585,0.10722463
19586,0.107210343
19587,0.107196057
19588,0.107181774
19589,0.107167493
19590,0.107153214
19591,0.107138937
19592,0.107124661
19593,0.107110388
19594,0.107096117
19595,0.107081848
19596,0.107067581
19597,0.107053316
19598,0.107039053
19599,0.107024792
19600,0.107010533
19601,0.106996275
19602,0.10698202
19603,0.106967767
19604,0.106953516
19605,0.106939267
19606,0.10692502
19607,0.106910775
19608,0.106896532
19609,0.106882291
19610,0.106868052
19611,0.106853815
19612,0.10683958
19613,0.106825347
19614,0.106811116
19615,0.106796887
19616,0.10678266
19617,0.106768435
19618,0.106754212
19619,0.106739991
19620,0.106725772
19621,0.106711555
19622,0.10669734
19623,0.106683127
19624,0.106668916
19625,0.106654708
19626,0.106640501
19627,0.106626296
19628,0.106612093
19629,0.106597892
19630,0.106583693
19631,0.106569496
19632,0.106555301
19633,0.106541108
19634,0.106526917
19635,0.106512728
19636,0.106498541
19637,0.106484356
19638,0.106470173
19639,0.106455992
19640,0.106441813
19641,0.106427636
19642,0.106413461
19643,0.106399288
19644,0.106385117
19645,0.106370948
19646,0.106356781
19647,0.106342616
19648,0.106328453
19649,0.106314292
19650,0.106300133
19651,0.106285976
19652,0.106271821
19653,0.106257668
19654,0.106243517
19655,0.106229368
19656,0.106215221
19657,0.106201076
19658,0.106186933
19659,0.106172792
19660,0.106158653
19661,0.106144516
19662,0.106130381
19663,0.106116247
19664,0.106102116
19665,0.106087987
19666,0.10607386
19667,0.106059735
19668,0.106045612
19669,0.10603149
19670,0.106017371
19671,0.106003254
19672,0.105989139
19673,0.105975026
19674,0.105960914
19675,0.105946805
19676,0.105932698
19677,0.105918592
19678,0.105904489
19679,0.105890388
19680,0.105876288
19681,0.105862191
19682,0.105848096
19683,0.105834002
19684,0.105819911
19685,0.105805822
19686,0.105791734
19687,0.105777649
19688,0.105763565
19689,0.105749484
19690,0.105735404
19691,0.105721327
19692,0.105707251
19693,0.105693177
19694,0.105679106
19695,0.105665036
19696,0.105650969
19697,0.105636903
19698,0.105622839
19699,0.105608778
19700,0.105594718
19701,0.10558066
19702,0.105566604
19703,0.105552551
19704,0.105538499
19705,0.105524449
19706,0.105510401
19707,0.105496355
19708,0.105482311
19709,0.105468269
19710,0.105454229
19711,0.105440191
19712,0.105426155
19713,0.105412121
19714,0.105398089
19715,0.105384059
19716,0.105370031
19717,0.105356005
19718,0.105341981
19719,0.105327959
19720,0.105313938
19721,0.10529992
19722,0.105285904
19723,0.105271889
19724,0.105257877
19725,0.105243867
19726,0.105229858
19727,0.105215852
19728,0.105201847
19729,0.105187845
19730,0.105173844
19731,0.105159846
19732,0.105145849
19733,0.105131855
19734,0.105117862
19735,0.105103871
19736,0.105089883
19737,0.105075896
19738,0.105061911
19739,0.105047928
19740,0.105033947
19741,0.105019969
19742,0.105005992
19743,0.104992017
19744,0.104978044
19745,0.104964073
19746,0.104950104
19747,0.104936137
19748,0.104922171
19749,0.104908208
19750,0.104894247
19751,0.104880288
19752,0.104866331
19753,0.104852375
19754,0.104838422
19755,0.10482447
19756,0.104810521
19757,0.104796574
19758,0.104782628
19759,0.104768684
19760,0.104754743
19761,0.104740803
19762,0.104726866
19763,0.10471293
19764,0.104698996
19765,0.104685064
19766,0.104671134
19767,0.104657207
19768,0.104643281
19769,0.104629357
19770,0.104615435
19771,0.104601515
19772,0.104587596
19773,0.10457368
19774,0.104559766
19775,0.104545854
19776,0.104531944
19777,0.104518035
19778,0.104504129
19779,0.104490225
19780,0.104476322
19781,0.104462422
19782,0.104448523
19783,0.104434626
19784,0.104420732
19785,0.104406839
19786,0.104392948
19787,0.104379059
19788,0.104365173
19789,0.104351288
19790,0.104337405
19791,0.104323524
19792,0.104309645
19793,0.104295768
19794,0.104281892
19795,0.104268019
19796,0.104254148
19797,0.104240279
19798,0.104226411
19799,0.104212546
19800,0.104198683
19801,0.104184821
19802,0.104170961
19803,0.104157104
19804,0.104143248
19805,0.104129394
19806,0.104115543
19807,0.104101693
19808,0.104087845
19809,0.104073999
19810,0.104060155
19811,0.104046313
19812,0.104032473
19813,0.104018635
19814,0.104004798
19815,0.103990964
