"","","patientventiN","patientventi","patientventi","patientventi","patientventi"
"121",2,0.143867383222478,0.143867383222478,0.143867383222478,0.143867383222478,0.143867383222478
"122",2.01666666666667,0.142980953707752,0.142980953707752,0.142980953707752,0.142980953707752,0.142980953707752
"123",2.03333333333333,0.14212899475064,0.14212899475064,0.14212899475064,0.14212899475064,0.14212899475064
"124",2.05,0.141304690994559,0.141304690994559,0.141304690994559,0.141304690994559,0.141304690994559
"125",2.06666666666667,0.140507111491961,0.140507111491961,0.140507111491961,0.140507111491961,0.140507111491961
"126",2.08333333333333,0.139736271202215,0.139736271202215,0.139736271202215,0.139736271202215,0.139736271202215
"127",2.1,0.138992184127033,0.138992184127033,0.138992184127033,0.138992184127033,0.138992184127033
"128",2.11666666666667,0.138273896597905,0.138273896597905,0.138273896597905,0.138273896597905,0.138273896597905
"129",2.13333333333333,0.137576545704832,0.137576545704832,0.137576545704832,0.137576545704832,0.137576545704832
"130",2.15,0.13689946539438,0.13689946539438,0.13689946539438,0.13689946539438,0.13689946539438
"131",2.16666666666667,0.13624266434573,0.13624266434573,0.13624266434573,0.13624266434573,0.13624266434573
"132",2.18333333333333,0.135606150722878,0.135606150722878,0.135606150722878,0.135606150722878,0.135606150722878
"133",2.2,0.134989242431132,0.134989242431132,0.134989242431132,0.134989242431132,0.134989242431132
"134",2.21666666666667,0.134388468497262,0.134388468497262,0.134388468497262,0.134388468497262,0.134388468497262
"135",2.23333333333333,0.133803352670074,0.133803352670074,0.133803352670074,0.133803352670074,0.133803352670074
"136",2.25,0.133233900204659,0.133233900204659,0.133233900204659,0.133233900204659,0.133233900204659
"137",2.26666666666667,0.132680116065193,0.132680116065193,0.132680116065193,0.132680116065193,0.132680116065193
"138",2.28333333333333,0.132141510153189,0.132141510153189,0.132141510153189,0.132141510153189,0.132141510153189
"139",2.3,0.131615591998909,0.131615591998909,0.131615591998909,0.131615591998909,0.131615591998909
"140",2.31666666666667,0.131102019476144,0.131102019476144,0.131102019476144,0.131102019476144,0.131102019476144
"141",2.33333333333333,0.130600795898729,0.130600795898729,0.130600795898729,0.130600795898729,0.130600795898729
"142",2.35,0.130111924407948,0.130111924407948,0.130111924407948,0.130111924407948,0.130111924407948
"143",2.36666666666667,0.12963504984169,0.12963504984169,0.12963504984169,0.12963504984169,0.12963504984169
"144",2.38333333333333,0.129168369193195,0.129168369193195,0.129168369193195,0.129168369193195,0.129168369193195
"145",2.4,0.128711634570316,0.128711634570316,0.128711634570316,0.128711634570316,0.128711634570316
"146",2.41666666666667,0.128264848141974,0.128264848141974,0.128264848141974,0.128264848141974,0.128264848141974
"147",2.43333333333333,0.127828011969761,0.127828011969761,0.127828011969761,0.127828011969761,0.127828011969761
"148",2.45,0.127400865428965,0.127400865428965,0.127400865428965,0.127400865428965,0.127400865428965
"149",2.46666666666667,0.126982086390594,0.126982086390594,0.126982086390594,0.126982086390594,0.126982086390594
"150",2.48333333333333,0.12657149296757,0.12657149296757,0.12657149296757,0.12657149296757,0.12657149296757
"151",2.5,0.126169086626722,0.126169086626722,0.126169086626722,0.126169086626722,0.126169086626722
"152",2.51666666666667,0.125774868765119,0.125774868765119,0.125774868765119,0.125774868765119,0.125774868765119
"153",2.53333333333333,0.125388644972647,0.125388644972647,0.125388644972647,0.125388644972647,0.125388644972647
"154",2.55,0.125009429574355,0.125009429574355,0.125009429574355,0.125009429574355,0.125009429574355
"155",2.56666666666667,0.124637086904331,0.124637086904331,0.124637086904331,0.124637086904331,0.124637086904331
"156",2.58333333333333,0.124271617982408,0.124271617982408,0.124271617982408,0.124271617982408,0.124271617982408
"157",2.6,0.123913023781281,0.123913023781281,0.123913023781281,0.123913023781281,0.123913023781281
"158",2.61666666666667,0.123561156434399,0.123561156434399,0.123561156434399,0.123561156434399,0.123561156434399
"159",2.63333333333333,0.123215266600731,0.123215266600731,0.123215266600731,0.123215266600731,0.123215266600731
"160",2.65,0.122875251098534,0.122875251098534,0.122875251098534,0.122875251098534,0.122875251098534
"161",2.66666666666667,0.122541110652955,0.122541110652955,0.122541110652955,0.122541110652955,0.122541110652955
"162",2.68333333333333,0.122212845956207,0.122212845956207,0.122212845956207,0.122212845956207,0.122212845956207
"163",2.7,0.121892638163517,0.121892638163517,0.121892638163517,0.121892638163517,0.121892638163517
"164",2.71666666666667,0.121574088185054,0.121574088185054,0.121574088185054,0.121574088185054,0.121574088185054
"165",2.73333333333333,0.121261175109525,0.121261175109525,0.121261175109525,0.121261175109525,0.121261175109525
"166",2.75,0.120953743710139,0.120953743710139,0.120953743710139,0.120953743710139,0.120953743710139
"167",2.76666666666667,0.120651638720929,0.120651638720929,0.120651638720929,0.120651638720929,0.120651638720929
"168",2.78333333333333,0.120354682081051,0.120354682081051,0.120354682081051,0.120354682081051,0.120354682081051
"169",2.8,0.1200625809578,0.1200625809578,0.1200625809578,0.1200625809578,0.1200625809578
"170",2.81666666666667,0.119775108843859,0.119775108843859,0.119775108843859,0.119775108843859,0.119775108843859
"171",2.83333333333333,0.11949205312006,0.11949205312006,0.11949205312006,0.11949205312006,0.11949205312006
"172",2.85,0.119213201135877,0.119213201135877,0.119213201135877,0.119213201135877,0.119213201135877
"173",2.86666666666667,0.118938388040482,0.118938388040482,0.118938388040482,0.118938388040482,0.118938388040482
"174",2.88333333333333,0.118667690089508,0.118667690089508,0.118667690089508,0.118667690089508,0.118667690089508
"175",2.9,0.11840104404996,0.11840104404996,0.11840104404996,0.11840104404996,0.11840104404996
"176",2.91666666666667,0.118138357411506,0.118138357411506,0.118138357411506,0.118138357411506,0.118138357411506
"177",2.93333333333333,0.117879537645981,0.117879537645981,0.117879537645981,0.117879537645981,0.117879537645981
"178",2.95,0.117624501520792,0.117624501520792,0.117624501520792,0.117624501520792,0.117624501520792
"179",2.96666666666667,0.117373212736638,0.117373212736638,0.117373212736638,0.117373212736638,0.117373212736638
"180",2.98333333333333,0.117125607824677,0.117125607824677,0.117125607824677,0.117125607824677,0.117125607824677
"181",3,0.116881617605767,0.116881617605767,0.116881617605767,0.116881617605767,0.116881617605767
"182",3.01666666666667,0.116641172887897,0.116641172887897,0.116641172887897,0.116641172887897,0.116641172887897
"183",3.03333333333333,0.116403065265837,0.116403065265837,0.116403065265837,0.116403065265837,0.116403065265837
"184",3.05,0.116170085492488,0.116170085492488,0.116170085492488,0.116170085492488,0.116170085492488
"185",3.06666666666667,0.115940146141404,0.115940146141404,0.115940146141404,0.115940146141404,0.115940146141404
"186",3.08333333333333,0.115713247365109,0.115713247365109,0.115713247365109,0.115713247365109,0.115713247365109
"187",3.1,0.115489389309068,0.115489389309068,0.115489389309068,0.115489389309068,0.115489389309068
"188",3.11666666666667,0.115268556347737,0.115268556347737,0.115268556347737,0.115268556347737,0.115268556347737
"189",3.13333333333333,0.115050669132316,0.115050669132316,0.115050669132316,0.115050669132316,0.115050669132316
"190",3.15,0.114835716773944,0.114835716773944,0.114835716773944,0.114835716773944,0.114835716773944
"191",3.16666666666667,0.114623699390109,0.114623699390109,0.114623699390109,0.114623699390109,0.114623699390109
"192",3.18333333333333,0.114414617092414,0.114414617092414,0.114414617092414,0.114414617092414,0.114414617092414
"193",3.2,0.114208431673531,0.114208431673531,0.114208431673531,0.114208431673531,0.114208431673531
"194",3.21666666666667,0.114004950064204,0.114004950064204,0.114004950064204,0.114004950064204,0.114004950064204
"195",3.23333333333333,0.113804145591523,0.113804145591523,0.113804145591523,0.113804145591523,0.113804145591523
"196",3.25,0.113606018342488,0.113606018342488,0.113606018342488,0.113606018342488,0.113606018342488
"197",3.26666666666667,0.113410568399506,0.113410568399506,0.113410568399506,0.113410568399506,0.113410568399506
"198",3.28333333333333,0.113218472563242,0.113218472563242,0.113218472563242,0.113218472563242,0.113218472563242
"199",3.3,0.113027744735649,0.113027744735649,0.113027744735649,0.113027744735649,0.113027744735649
"200",3.31666666666667,0.112839619749658,0.112839619749658,0.112839619749658,0.112839619749658,0.112839619749658
"201",3.33333333333333,0.112654049323922,0.112654049323922,0.112654049323922,0.112654049323922,0.112654049323922
"202",3.35,0.112470985172819,0.112470985172819,0.112470985172819,0.112470985172819,0.112470985172819
"203",3.36666666666667,0.112290371370653,0.112290371370653,0.112290371370653,0.112290371370653,0.112290371370653
"204",3.38333333333333,0.112112113491032,0.112112113491032,0.112112113491032,0.112112113491032,0.112112113491032
"205",3.4,0.111936139371382,0.111936139371382,0.111936139371382,0.111936139371382,0.111936139371382
"206",3.41666666666667,0.111762381517003,0.111762381517003,0.111762381517003,0.111762381517003,0.111762381517003
"207",3.43333333333333,0.111590772430036,0.111590772430036,0.111590772430036,0.111590772430036,0.111590772430036
"208",3.45,0.111421258378835,0.111421258378835,0.111421258378835,0.111421258378835,0.111421258378835
"209",3.46666666666667,0.111253855045657,0.111253855045657,0.111253855045657,0.111253855045657,0.111253855045657
"210",3.48333333333333,0.111088537957887,0.111088537957887,0.111088537957887,0.111088537957887,0.111088537957887
"211",3.5,0.11092527421736,0.11092527421736,0.11092527421736,0.11092527421736,0.11092527421736
"212",3.51666666666667,0.110764030923638,0.110764030923638,0.110764030923638,0.110764030923638,0.110764030923638
"213",3.53333333333333,0.1106047772775,0.110604777833645,0.110604777833645,0.110604777833645,0.110604777833645
"214",3.55,0.110447493081685,0.110447499962201,0.110447499962201,0.110447499962201,0.110447499962201
"215",3.56666666666667,0.11029215200336,0.110292177210952,0.110292177210952,0.110292177210952,0.110292177210952
"216",3.57088505982935,0.110138726421146,0.110253171944384,0.110253171944384,0.110253171944384,0.110253171944384
"217",3.58333333333333,0.109987188711937,0.110138779613759,0.110138779613759,0.110138779613759,0.110138779613759
"218",3.6,0.109837510106821,0.109987257060656,0.109987257060656,0.109987257060656,0.109987257060656
"219",3.61666666666667,0.109689656067081,0.109837579108868,0.109837579108868,0.109837579108868,0.109837579108868
"220",3.63333333333333,0.109543595389097,0.109689717504389,0.109689717504389,0.109689717504389,0.109689717504389
"221",3.65,0.109399297567835,0.109543644862998,0.109543644862998,0.109543644862998,0.109543644862998
"222",3.66666666666667,0.109256732096995,0.109399334865682,0.109399334865682,0.109399334865682,0.109399334865682
"223",3.68333333333333,0.109115869992706,0.109256762289605,0.109256762289605,0.109256762289605,0.109256762289605
"224",3.7,0.108976689951186,0.109115903177984,0.109115903177984,0.109115903177984,0.109115903177984
"225",3.71666666666667,0.108839166224542,0.108976734981737,0.108976734981737,0.108976734981737,0.108976734981737
"226",3.73333333333333,0.108703272131829,0.108839236630577,0.108839236630577,0.108839236630577,0.108839236630577
"227",3.75,0.108568980991166,0.108703388529096,0.108703388529096,0.108703388529096,0.108703388529096
"228",3.76666666666667,0.108436267740583,0.108569172728579,0.108569172728579,0.108569172728579,0.108569172728579
"229",3.78333333333333,0.108305115488352,0.108436572959024,0.108436572959024,0.108436572959024,0.108436572959024
"230",3.8,0.108175502615544,0.10830557450849,0.10830557450849,0.10830557450849,0.10830557450849
"231",3.81666666666667,0.10804740651099,0.108176164471859,0.108176164471859,0.108176164471859,0.108176164471859
"232",3.83333333333333,0.107920804562827,0.108048331738713,0.108048331738713,0.108048331738713,0.108048331738713
"233",3.85,0.10779567478088,0.107922067039367,0.107922067039367,0.107922067039367,0.107922067039367
"234",3.86666666666667,0.107671998311803,0.107797362963495,0.107797362963495,0.107797362963495,0.107797362963495
"235",3.88333333333333,0.107549754486879,0.107674213709289,0.107674213709289,0.107674213709289,0.107674213709289
"236",3.9,0.107428922256156,0.107552615462228,0.107552615462228,0.107552615462228,0.107552615462228
"237",3.91666666666667,0.107309480569188,0.107432566349204,0.107432566349204,0.107432566349204,0.107432566349204
"238",3.93333333333333,0.107191414096784,0.107314066428207,0.107314066428207,0.107314066428207,0.107314066428207
"239",3.95,0.107074692059578,0.107197117592451,0.107197117592451,0.107197117592451,0.107197117592451
"240",3.96666666666667,0.106959305580455,0.107081722940541,0.107081722940541,0.107081722940541,0.107081722940541
"241",3.98333333333333,0.106845234242907,0.106967887483915,0.106967887483915,0.106967887483915,0.106967887483915
"242",4,0.106732457940952,0.106855617938404,0.106855617938404,0.106855617938404,0.106855617938404
"243",4.01666666666667,0.106620957355826,0.106744922591935,0.106744922591935,0.106744922591935,0.106744922591935
"244",4.03333333333333,0.106510716167447,0.10663581130178,0.10663581130178,0.10663581130178,0.10663581130178
"245",4.05,0.106401717570318,0.106528295832787,0.106528295832787,0.106528295832787,0.106528295832787
"246",4.06666666666667,0.10629394514345,0.106422389297678,0.106422389297678,0.106422389297678,0.106422389297678
"247",4.08333333333333,0.106187383123205,0.106318106191195,0.106318106191195,0.106318106191195,0.106318106191195
"248",4.1,0.106082015985845,0.106215462361295,0.106215462361295,0.106215462361295,0.106215462361295
"249",4.11666666666667,0.105977826510802,0.106114474995624,0.106114474995624,0.106114474995624,0.106114474995624
"250",4.13333333333333,0.105874798832028,0.106015162908687,0.106015162908687,0.106015162908687,0.106015162908687
"251",4.15,0.105772917676161,0.105917546045852,0.105917546045852,0.105917546045852,0.105917546045852
"252",4.16666666666667,0.105672168123593,0.105821645509285,0.105821645509285,0.105821645509285,0.105821645509285
"253",4.18333333333333,0.105572535402415,0.105727483531209,0.105727483531209,0.105727483531209,0.105727483531209
"254",4.2,0.105474003932398,0.105635083445009,0.105635083445009,0.105635083445009,0.105635083445009
"255",4.21666666666667,0.105376558831229,0.105544469836855,0.105544469836855,0.105544469836855,0.105544469836855
"256",4.23333333333333,0.105280185538458,0.105455668229731,0.105455668229731,0.105455668229731,0.105455668229731
"257",4.25,0.105184869697555,0.105368705080261,0.105368705080261,0.105368705080261,0.105368705080261
"258",4.26666666666667,0.10509059727625,0.105283607744735,0.105283607744735,0.105283607744735,0.105283607744735
"259",4.28333333333333,0.104997355124763,0.10520040441466,0.10520040441466,0.10520040441466,0.10520040441466
"260",4.3,0.104905130096333,0.105119124019066,0.105119124019066,0.105119124019066,0.105119124019066
"261",4.31666666666667,0.10481390926681,0.105039796207276,0.105039796207276,0.105039796207276,0.105039796207276
"262",4.33333333333333,0.104723680003534,0.104962451275221,0.104962451275221,0.104962451275221,0.104962451275221
"263",4.35,0.104634426086023,0.104887120095583,0.104887120095583,0.104887120095583,0.104887120095583
"264",4.36666666666667,0.104546144930454,0.104813834084265,0.104813834084265,0.104813834084265,0.104813834084265
"265",4.38333333333333,0.1044588167477,0.104742625390389,0.104742625390389,0.104742625390389,0.104742625390389
"266",4.4,0.104372430329959,0.104673526520932,0.104673526520932,0.104673526520932,0.104673526520932
"267",4.41666666666667,0.10428697446942,0.104606570393851,0.104606570393851,0.104606570393851,0.104606570393851
"268",4.43333333333333,0.104202437886187,0.104541790293022,0.104541790293022,0.104541790293022,0.104541790293022
"269",4.45,0.104118808936989,0.104479219876116,0.104479219876116,0.104479219876116,0.104479219876116
"270",4.46666666666667,0.104036076188767,0.104418893426389,0.104418893426389,0.104418893426389,0.104418893426389
"271",4.48333333333333,0.103954228252577,0.104360845419188,0.104360845419188,0.104360845419188,0.104360845419188
"272",4.5,0.103873253739508,0.10430511057117,0.10430511057117,0.10430511057117,0.10430511057117
"273",4.51666666666667,0.103793141549824,0.104251723837301,0.104251723837301,0.104251723837301,0.104251723837301
"274",4.53333333333333,0.103713882041489,0.104200720332924,0.104200720332924,0.104200720332924,0.104200720332924
"275",4.55,0.103635464729347,0.104152135074644,0.104152135074644,0.104152135074644,0.104152135074644
"276",4.56666666666667,0.103557878951411,0.104106003230236,0.104106003230236,0.104106003230236,0.104106003230236
"277",4.58333333333333,0.103481114045744,0.104062360010021,0.104062360010021,0.104062360010021,0.104062360010021
"278",4.6,0.103405159708325,0.104021240597006,0.104021240597006,0.104021240597006,0.104021240597006
"279",4.61666666666667,0.103330007439293,0.103982680149492,0.103982680149492,0.103982680149492,0.103982680149492
"280",4.63333333333333,0.103255647695282,0.103946714011911,0.103946714011911,0.103946714011911,0.103946714011911
