"","","patientventiN","patientventi","patientventi","patientventi","patientventi"
"32",0.516666666666667,0.675287032695695,0.675287032695695,0.675287032695695,0.675287032695695,0.675287032695695
"33",0.533333333333333,0.649721739031323,0.649721739031323,0.649721739031323,0.649721739031323,0.649721739031323
"34",0.55,0.623753163337741,0.623753163337741,0.623753163337741,0.623753163337741,0.623753163337741
"35",0.566666666666667,0.597513475221141,0.597513475221141,0.597513475221141,0.597513475221141,0.597513475221141
"36",0.583333333333333,0.571157839150095,0.571157839150095,0.571157839150095,0.571157839150095,0.571157839150095
"37",0.6,0.54486421368588,0.54486421368588,0.54486421368588,0.54486421368588,0.54486421368588
"38",0.616666666666667,0.518791435897556,0.518791435897556,0.518791435897556,0.518791435897556,0.518791435897556
"39",0.633333333333333,0.493088012496732,0.493088012496732,0.493088012496732,0.493088012496732,0.493088012496732
"40",0.65,0.467885248823865,0.467885248823865,0.467885248823865,0.467885248823865,0.467885248823865
"41",0.666666666666667,0.443395217681643,0.443395217681643,0.443395217681643,0.443395217681643,0.443395217681643
"42",0.683333333333333,0.419555583977246,0.419555583977246,0.419555583977246,0.419555583977246,0.419555583977246
"43",0.7,0.396621964873494,0.396621964873494,0.396621964873494,0.396621964873494,0.396621964873494
"44",0.716666666666667,0.374651199922946,0.374651199922946,0.374651199922946,0.374651199922946,0.374651199922946
"45",0.733333333333333,0.353678366832652,0.353678366832652,0.353678366832652,0.353678366832652,0.353678366832652
"46",0.75,0.333749568904311,0.333749568904311,0.333749568904311,0.333749568904311,0.333749568904311
"47",0.766666666666667,0.314917189387781,0.314917189387781,0.314917189387781,0.314917189387781,0.314917189387781
"48",0.783333333333333,0.297187012443099,0.297187012443099,0.297187012443099,0.297187012443099,0.297187012443099
"49",0.8,0.280548157199801,0.280548157199801,0.280548157199801,0.280548157199801,0.280548157199801
"50",0.816666666666667,0.264974668574912,0.264974668574912,0.264974668574912,0.264974668574912,0.264974668574912
"51",0.833333333333333,0.250447686803479,0.250447686803479,0.250447686803479,0.250447686803479,0.250447686803479
"52",0.85,0.236952442802991,0.236952442802991,0.236952442802991,0.236952442802991,0.236952442802991
"53",0.866666666666667,0.224445497337955,0.224445497337955,0.224445497337955,0.224445497337955,0.224445497337955
"54",0.883333333333333,0.212874799557389,0.212874799557389,0.212874799557389,0.212874799557389,0.212874799557389
"55",0.9,0.202181059665851,0.202181059665851,0.202181059665851,0.202181059665851,0.202181059665851
"56",0.916666666666667,0.192319133341476,0.192319133341476,0.192319133341476,0.192319133341476,0.192319133341476
"57",0.933333333333333,0.183253986001577,0.183253986001577,0.183253986001577,0.183253986001577,0.183253986001577
"58",0.95,0.174927966917119,0.174927966917119,0.174927966917119,0.174927966917119,0.174927966917119
"59",0.966666666666667,0.167280136186774,0.167280136186774,0.167280136186774,0.167280136186774,0.167280136186774
"60",0.983333333333333,0.160246962892367,0.160246962892367,0.160246962892367,0.160246962892367,0.160246962892367
"61",1,0.153210556187922,0.153210556187922,0.153210556187922,0.153210556187922,0.153210556187922
"62",1.01666666666667,0.147630713080385,0.147630713080385,0.147630713080385,0.147630713080385,0.147630713080385
"63",1.03333333333333,0.142393610426773,0.142393610426773,0.142393610426773,0.142393610426773,0.142393610426773
"64",1.05,0.137501217923334,0.137501217923334,0.137501217923334,0.137501217923334,0.137501217923334
"65",1.06666666666667,0.132955148135355,0.132955148135355,0.132955148135355,0.132955148135355,0.132955148135355
"66",1.08333333333333,0.128745718667224,0.128745718667224,0.128745718667224,0.128745718667224,0.128745718667224
"67",1.1,0.124860450579368,0.124860450579368,0.124860450579368,0.124860450579368,0.124860450579368
"68",1.11666666666667,0.121300065470865,0.121300065470865,0.121300065470865,0.121300065470865,0.121300065470865
"69",1.13333333333333,0.118065128046952,0.118065128046952,0.118065128046952,0.118065128046952,0.118065128046952
"70",1.15,0.1151506770942,0.1151506770942,0.1151506770942,0.1151506770942,0.1151506770942
"71",1.16666666666667,0.112471122123063,0.112471122123063,0.112471122123063,0.112471122123063,0.112471122123063
"72",1.18333333333333,0.109996765617335,0.109996765617335,0.109996765617335,0.109996765617335,0.109996765617335
"73",1.2,0.10772771447573,0.10772771447573,0.10772771447573,0.10772771447573,0.10772771447573
"74",1.21666666666667,0.105664030721607,0.105664030721607,0.105664030721607,0.105664030721607,0.105664030721607
"75",1.23333333333333,0.103786538036762,0.103786538036762,0.103786538036762,0.103786538036762,0.103786538036762
"76",1.25,0.10202877258288,0.10202877258288,0.10202877258288,0.10202877258288,0.10202877258288
"77",1.26666666666667,0.10038509895533,0.10038509895533,0.10038509895533,0.10038509895533,0.10038509895533
"78",1.28333333333333,0.0988555117783531,0.0988555117783531,0.0988555117783531,0.0988555117783531,0.0988555117783531
"79",1.3,0.0974399964990678,0.0974399964990678,0.0974399964990678,0.0974399964990678,0.0974399964990678
"80",1.31666666666667,0.0961155928970528,0.0961155928970528,0.0961155928970528,0.0961155928970528,0.0961155928970528
"81",1.33333333333333,0.0948592860599298,0.0948592860599298,0.0948592860599298,0.0948592860599298,0.0948592860599298
"82",1.35,0.0936710631472812,0.0936710631472812,0.0936710631472812,0.0936710631472812,0.0936710631472812
"83",1.36666666666667,0.0925509085088265,0.0925509085088265,0.0925509085088265,0.0925509085088265,0.0925509085088265
"84",1.38333333333333,0.0914929728682256,0.0914929728682256,0.0914929728682256,0.0914929728682256,0.0914929728682256
"85",1.4,0.0904867340462946,0.0904867340462946,0.0904867340462946,0.0904867340462946,0.0904867340462946
"86",1.41666666666667,0.0895319645971098,0.0895319645971098,0.0895319645971098,0.0895319645971098,0.0895319645971098
"87",1.43333333333333,0.0886286494213491,0.0886286494213491,0.0886286494213491,0.0886286494213491,0.0886286494213491
"88",1.45,0.0877736117894359,0.0877736117894359,0.0877736117894359,0.0877736117894359,0.0877736117894359
"89",1.46666666666667,0.0869570114360617,0.0869570114360617,0.0869570114360617,0.0869570114360617,0.0869570114360617
"90",1.48333333333333,0.0861781340045945,0.0861781340045945,0.0861781340045945,0.0861781340045945,0.0861781340045945
"91",1.5,0.0854369678727591,0.0854369678727591,0.0854369678727591,0.0854369678727591,0.0854369678727591
"92",1.51666666666667,0.0847319446104076,0.0847319446104076,0.0847319446104076,0.0847319446104076,0.0847319446104076
"93",1.53333333333333,0.0840544113369273,0.0840544113369273,0.0840544113369273,0.0840544113369273,0.0840544113369273
"94",1.55,0.0834030299853539,0.0834030299853539,0.0834030299853539,0.0834030299853539,0.0834030299853539
"95",1.56666666666667,0.0827777927484047,0.0827777927484047,0.0827777927484047,0.0827777927484047,0.0827777927484047
"96",1.58333333333333,0.0821772763495966,0.0821772763495966,0.0821772763495966,0.0821772763495966,0.0821772763495966
"97",1.6,0.0815966027100208,0.0815966027100208,0.0815966027100208,0.0815966027100208,0.0815966027100208
"98",1.61666666666667,0.081035356499454,0.081035356499454,0.081035356499454,0.081035356499454,0.081035356499454
"99",1.63333333333333,0.0804935321189428,0.0804935321189428,0.0804935321189428,0.0804935321189428,0.0804935321189428
"100",1.65,0.0799698204826076,0.0799698204826076,0.0799698204826076,0.0799698204826076,0.0799698204826076
"101",1.66666666666667,0.0794613460850007,0.0794613460850007,0.0794613460850007,0.0794613460850007,0.0794613460850007
"102",1.68333333333333,0.078968001910185,0.078968001910185,0.078968001910185,0.078968001910185,0.078968001910185
"103",1.7,0.0784897837543376,0.0784897837543376,0.0784897837543376,0.0784897837543376,0.0784897837543376
"104",1.71666666666667,0.0780254328028247,0.0780254328028247,0.0780254328028247,0.0780254328028247,0.0780254328028247
"105",1.73333333333333,0.0775731903085365,0.0775731903085365,0.0775731903085365,0.0775731903085365,0.0775731903085365
"106",1.75,0.0771330411499014,0.0771330411499014,0.0771330411499014,0.0771330411499014,0.0771330411499014
"107",1.76666666666667,0.0767049494125073,0.0767049494125073,0.0767049494125073,0.0767049494125073,0.0767049494125073
"108",1.78333333333333,0.0762875859843332,0.0762875859843332,0.0762875859843332,0.0762875859843332,0.0762875859843332
"109",1.8,0.0758802563419367,0.0758802563419367,0.0758802563419367,0.0758802563419367,0.0758802563419367
"110",1.81666666666667,0.075482957897642,0.075482957897642,0.075482957897642,0.075482957897642,0.075482957897642
"111",1.83333333333333,0.0750955367978095,0.0750955367978095,0.0750955367978095,0.0750955367978095,0.0750955367978095
"112",1.85,0.0747168534126168,0.0747168534126168,0.0747168534126168,0.0747168534126168,0.0747168534126168
"113",1.86666666666667,0.0743466718331463,0.0743466718331463,0.0743466718331463,0.0743466718331463,0.0743466718331463
"114",1.88333333333333,0.0739849899392019,0.0739849899392019,0.0739849899392019,0.0739849899392019,0.0739849899392019
"115",1.9,0.073631514575336,0.073631514575336,0.073631514575336,0.073631514575336,0.073631514575336
"116",1.91666666666667,0.073285437194396,0.073285437194396,0.073285437194396,0.073285437194396,0.073285437194396
"117",1.93333333333333,0.0729467088931305,0.0729467088931305,0.0729467088931305,0.0729467088931305,0.0729467088931305
"118",1.95,0.0726153278988815,0.0726153278988815,0.0726153278988815,0.0726153278988815,0.0726153278988815
"119",1.96666666666667,0.072291292444263,0.072291292444263,0.072291292444263,0.072291292444263,0.072291292444263
"120",1.98333333333333,0.0719742650207619,0.0719742650207619,0.0719742650207619,0.0719742650207619,0.0719742650207619
"121",2,0.0716633135440743,0.0716633135440743,0.0716633135440743,0.0716633135440743,0.0716633135440743
"122",2.01666666666667,0.071358382261866,0.071358382261866,0.071358382261866,0.071358382261866,0.071358382261866
"123",2.03333333333333,0.071059469792422,0.071059469792422,0.071059469792422,0.071059469792422,0.071059469792422
"124",2.05,0.0707665747589889,0.0707665747589889,0.0707665747589889,0.0707665747589889,0.0707665747589889
"125",2.06666666666667,0.0704794498976301,0.0704794498976301,0.0704794498976301,0.0704794498976301,0.0704794498976301
"126",2.08333333333333,0.0701974124863571,0.0701974124863571,0.0701974124863571,0.0701974124863571,0.0701974124863571
"127",2.1,0.0699204215996908,0.0699204215996908,0.0699204215996908,0.0699204215996908,0.0699204215996908
"128",2.11666666666667,0.069648476132575,0.069648476132575,0.069648476132575,0.069648476132575,0.069648476132575
"129",2.13333333333333,0.0693815749844735,0.0693815749844735,0.0693815749844735,0.0693815749844735,0.0693815749844735
"130",2.15,0.069119565436085,0.069119565436085,0.069119565436085,0.069119565436085,0.069119565436085
"131",2.16666666666667,0.0688620262513156,0.0688620262513156,0.0688620262513156,0.0688620262513156,0.0688620262513156
"132",2.18333333333333,0.0686089319398622,0.0686089319398622,0.0686089319398622,0.0686089319398622,0.0686089319398622
"133",2.2,0.0683602815675285,0.0683602815675285,0.0683602815675285,0.0683602815675285,0.0683602815675285
"134",2.21666666666667,0.0681160742049264,0.0681160742049264,0.0681160742049264,0.0681160742049264,0.0681160742049264
"135",2.23333333333333,0.0678761953930753,0.0678761953930753,0.0678761953930753,0.0678761953930753,0.0678761953930753
"136",2.25,0.0676403296081852,0.0676403296081852,0.0676403296081852,0.0676403296081852,0.0676403296081852
"137",2.26666666666667,0.0674084576564705,0.0674084576564705,0.0674084576564705,0.0674084576564705,0.0674084576564705
"138",2.28333333333333,0.0671805787329332,0.0671805787329332,0.0671805787329332,0.0671805787329332,0.0671805787329332
"139",2.3,0.0669566920376109,0.0669566920376109,0.0669566920376109,0.0669566920376109,0.0669566920376109
"140",2.31666666666667,0.0667378150471562,0.0667378150471562,0.0667378150471562,0.0667378150471562,0.0667378150471562
"141",2.33333333333333,0.0665207704235306,0.0665207704235306,0.0665207704235306,0.0665207704235306,0.0665207704235306
"142",2.35,0.0663075687632362,0.0663075687632362,0.0663075687632362,0.0663075687632362,0.0663075687632362
"143",2.36666666666667,0.0660981234764561,0.0660981234764561,0.0660981234764561,0.0660981234764561,0.0660981234764561
"144",2.38333333333333,0.0658923480038205,0.0658923480038205,0.0658923480038205,0.0658923480038205,0.0658923480038205
"145",2.4,0.0656901174750952,0.0656901174750952,0.0656901174750952,0.0656901174750952,0.0656901174750952
"146",2.41666666666667,0.0654912122051161,0.0654912122051161,0.0654912122051161,0.0654912122051161,0.0654912122051161
"147",2.43333333333333,0.0652954852285165,0.0652954852285165,0.0652954852285165,0.0652954852285165,0.0652954852285165
"148",2.45,0.0651027950751002,0.0651027950751002,0.0651027950751002,0.0651027950751002,0.0651027950751002
"149",2.46666666666667,0.0649130003166152,0.0649130003166152,0.0649130003166152,0.0649130003166152,0.0649130003166152
"150",2.48333333333333,0.064726014498067,0.064726014498067,0.064726014498067,0.064726014498067,0.064726014498067
"151",2.5,0.0645418870925608,0.0645418870925608,0.0645418870925608,0.0645418870925608,0.0645418870925608
"152",2.51666666666667,0.0643605634687282,0.0643605634687282,0.0643605634687282,0.0643605634687282,0.0643605634687282
"153",2.53333333333333,0.0641819812030359,0.0641819812030359,0.0641819812030359,0.0641819812030359,0.0641819812030359
"154",2.55,0.0640060778913163,0.0640060778913163,0.0640060778913163,0.0640060778913163,0.0640060778913163
"155",2.56666666666667,0.0638328197831817,0.0638328197831817,0.0638328197831817,0.0638328197831817,0.0638328197831817
"156",2.58333333333333,0.0636622439824557,0.0636622439824557,0.0636622439824557,0.0636622439824557,0.0636622439824557
"157",2.6,0.0634943333249353,0.0634943333249353,0.0634943333249353,0.0634943333249353,0.0634943333249353
"158",2.61666666666667,0.0633290665832121,0.0633290665832121,0.0633290665832121,0.0633290665832121,0.0633290665832121
"159",2.63333333333333,0.0631664225387385,0.0631664225387385,0.0631664225387385,0.0631664225387385,0.0631664225387385
"160",2.65,0.0630062235228364,0.0630062235228364,0.0630062235228364,0.0630062235228364,0.0630062235228364
"161",2.66666666666667,0.062848434846362,0.062848434846362,0.062848434846362,0.062848434846362,0.062848434846362
"162",2.68333333333333,0.0626930609225189,0.0626930609225189,0.0626930609225189,0.0626930609225189,0.0626930609225189
"163",2.7,0.0625400590860807,0.0625400590860807,0.0625400590860807,0.0625400590860807,0.0625400590860807
"164",2.71666666666667,0.062389386684843,0.062389386684843,0.062389386684843,0.062389386684843,0.062389386684843
"165",2.73333333333333,0.0622409049513309,0.0622409049513309,0.0622409049513309,0.0622409049513309,0.0622409049513309
"166",2.75,0.0620945629707148,0.0620945629707148,0.0620945629707148,0.0620945629707148,0.0620945629707148
"167",2.76666666666667,0.0619503338597301,0.0619503338597301,0.0619503338597301,0.0619503338597301,0.0619503338597301
"168",2.78333333333333,0.0618081618170818,0.0618081618170818,0.0618081618170818,0.0618081618170818,0.0618081618170818
"169",2.8,0.0616679910561026,0.0616679910561026,0.0616679910561026,0.0616679910561026,0.0616679910561026
"170",2.81666666666667,0.0615298268684859,0.0615298268684859,0.0615298268684859,0.0615298268684859,0.0615298268684859
"171",2.83333333333333,0.0613936187615244,0.0613936187615244,0.0613936187615244,0.0613936187615244,0.0613936187615244
"172",2.85,0.0612593009985621,0.0612593009985621,0.0612593009985621,0.0612593009985621,0.0612593009985621
"173",2.86666666666667,0.0611268262341657,0.0611268262341657,0.0611268262341657,0.0611268262341657,0.0611268262341657
"174",2.88333333333333,0.0609961471347638,0.0609961471347638,0.0609961471347638,0.0609961471347638,0.0609961471347638
"175",2.9,0.0608673232238315,0.0608673232238315,0.0608673232238315,0.0608673232238315,0.0608673232238315
"176",2.91666666666667,0.0607402347106584,0.0607402347106584,0.0607402347106584,0.0607402347106584,0.0607402347106584
"177",2.93333333333333,0.0606148826255188,0.0606148826255188,0.0606148826255188,0.0606148826255188,0.0606148826255188
"178",2.95,0.0604912243554891,0.0604912243554891,0.0604912243554891,0.0604912243554891,0.0604912243554891
"179",2.96666666666667,0.0603692194156414,0.0603692194156414,0.0603692194156414,0.0603692194156414,0.0603692194156414
"180",2.98333333333333,0.0602488587444554,0.0602488587444554,0.0602488587444554,0.0602488587444554,0.0602488587444554
"181",3,0.0601301143917436,0.0601301143917436,0.0601301143917436,0.0601301143917436,0.0601301143917436
"182",3.01666666666667,0.0600129529246658,0.0600129529246658,0.0600129529246658,0.0600129529246658,0.0600129529246658
"183",3.03333333333333,0.0598973523157384,0.0598973523157384,0.0598973523157384,0.0598973523157384,0.0598973523157384
"184",3.05,0.0597832936856464,0.0597832936856464,0.0597832936856464,0.0597832936856464,0.0597832936856464
"185",3.06666666666667,0.0596707342086766,0.0596707342086766,0.0596707342086766,0.0596707342086766,0.0596707342086766
"186",3.08333333333333,0.0595596536410513,0.0595596536410513,0.0595596536410513,0.0595596536410513,0.0595596536410513
"187",3.1,0.0594500419215469,0.0594500419215469,0.0594500419215469,0.0594500419215469,0.0594500419215469
"188",3.11666666666667,0.0593418835517023,0.0593418835517023,0.0593418835517023,0.0593418835517023,0.0593418835517023
"189",3.13333333333333,0.0592351652309968,0.0592351652309968,0.0592351652309968,0.0592351652309968,0.0592351652309968
"190",3.15,0.0591298287625138,0.0591298426098696,0.0591298426098696,0.0591298426098696,0.0591298426098696
"191",3.16666666666667,0.059025851927923,0.0590258856917541,0.0590258856917541,0.0590258856917541,0.0590258856917541
"192",3.18333333333333,0.0589232269362427,0.0589232767643489,0.0589232767643489,0.0589232767643489,0.0589232767643489
"193",3.19754506320232,0.0588219332745893,0.0588368265693203,0.0588368265693203,0.0588368265693203,0.0588368265693203
"194",3.2,0.0587219509801767,0.0588219892428735,0.0588219892428735,0.0588219892428735,0.0588219892428735
"195",3.21666666666667,0.0586232461785212,0.0587219979333757,0.0587219979333757,0.0587219979333757,0.0587219979333757
"196",3.23333333333333,0.0585257959184826,0.0586232816240872,0.0586232816240872,0.0586232816240872,0.0586232816240872
"197",3.25,0.058429581554354,0.0585258199846358,0.0585258199846358,0.0585258199846358,0.0585258199846358
"198",3.26666666666667,0.0583345804088095,0.0584295932321374,0.0584295932321374,0.0584295932321374,0.0584295932321374
"199",3.28333333333333,0.0582407698484454,0.0583345822746769,0.0583345822746769,0.0583345822746769,0.0583345822746769
"200",3.3,0.0581481374257326,0.0582407688389003,0.0582407688389003,0.0582407688389003,0.0582407688389003
"201",3.31666666666667,0.0580566634618878,0.0581481355573319,0.0581481355573319,0.0581481355573319,0.0581481355573319
"202",3.33333333333333,0.0579663256878033,0.058056666036893,0.058056666036893,0.058056666036893,0.058056666036893
"203",3.35,0.0578771050906932,0.0579663450011365,0.0579663450011365,0.0579663450011365,0.0579663450011365
"204",3.36666666666667,0.0577889830557012,0.0578771583108512,0.0578771583108512,0.0578771583108512,0.0578771583108512
"205",3.38333333333333,0.057701947126138,0.0577890928541149,0.0577890928541149,0.0577890928541149,0.0577890928541149
"206",3.4,0.0576159811110364,0.0577021368131595,0.0577021368131595,0.0577021368131595,0.0577021368131595
"207",3.41666666666667,0.0575310677209484,0.0576162794179753,0.0576162794179753,0.0576162794179753,0.0576162794179753
"208",3.43333333333333,0.0574471918885904,0.0575315109873151,0.0575315109873151,0.0575315109873151,0.0575315109873151
"209",3.45,0.0573643391452908,0.0574478230735468,0.0574478230735468,0.0574478230735468,0.0574478230735468
"210",3.46666666666667,0.057282490894502,0.0573652085124104,0.0573652085124104,0.0573652085124104,0.0573652085124104
"211",3.48333333333333,0.0572016325282086,0.0572836613941678,0.0572836613941678,0.0572836613941678,0.0572836613941678
"212",3.5,0.0571217512640548,0.0572031769275315,0.0572031769275315,0.0572031769275315,0.0572031769275315
"213",3.51666666666667,0.0570428334205368,0.0571237513896914,0.0571237513896914,0.0571237513896914,0.0571237513896914
"214",3.53333333333333,0.0569648657488801,0.0570453824049997,0.0570453824049997,0.0570453824049997,0.0570453824049997
"215",3.55,0.056887830111307,0.056968068834647,0.056968068834647,0.056968068834647,0.056968068834647
"216",3.56666666666667,0.0568117126197266,0.0568918107896521,0.0568918107896521,0.0568918107896521,0.0568918107896521
"217",3.58333333333333,0.0567365012005282,0.0568166091515425,0.0568166091515425,0.0568166091515425,0.0568166091515425
"218",3.6,0.0566621825266363,0.0567424653294026,0.0567424653294026,0.0567424653294026,0.0567424653294026
"219",3.61666666666667,0.0565887435171804,0.0566693820265771,0.0566693820265771,0.0566693820265771,0.0566693820265771
"220",3.63333333333333,0.0565161704666733,0.0565973628249366,0.0565973628249366,0.0565973628249366,0.0565973628249366
"221",3.65,0.0564444505402668,0.0565264121255351,0.0565264121255351,0.0565264121255351,0.0565264121255351
"222",3.66666666666667,0.0563735713752437,0.0564565352258557,0.0564565352258557,0.0564565352258557,0.0564565352258557
"223",3.68333333333333,0.0563035205789691,0.0563877383285462,0.0563877383285462,0.0563877383285462,0.0563877383285462
"224",3.7,0.0562342859742241,0.0563200282662727,0.0563200282662727,0.0563200282662727,0.0563200282662727
"225",3.71666666666667,0.0561658564777574,0.0562534125532052,0.0562534125532052,0.0562534125532052,0.0562534125532052
"226",3.73333333333333,0.0560982205913889,0.0561878993345643,0.0561878993345643,0.0561878993345643,0.0561878993345643
"227",3.75,0.0560313668039835,0.0561234977922528,0.0561234977922528,0.0561234977922528,0.0561234977922528
"228",3.76666666666667,0.0559652840979048,0.0560602183337945,0.0560602183337945,0.0560602183337945,0.0560602183337945
"229",3.78333333333333,0.0558999617013392,0.0559980718506367,0.0559980718506367,0.0559980718506367,0.0559980718506367
"230",3.8,0.0558353888422686,0.0559370700696245,0.0559370700696245,0.0559370700696245,0.0559370700696245
"231",3.81666666666667,0.055771555170805,0.0558772255769667,0.0558772255769667,0.0558772255769667,0.0558772255769667
"232",3.83333333333333,0.0557084506465814,0.055818551173306,0.055818551173306,0.055818551173306,0.055818551173306
"233",3.85,0.0556460653968995,0.0557610595489203,0.0557610595489203,0.0557610595489203,0.0557610595489203
"234",3.86666666666667,0.0555843897859918,0.0557047643258064,0.0557047643258064,0.0557047643258064,0.0557047643258064
"235",3.88333333333333,0.0555234132302543,0.0556496794994454,0.0556496794994454,0.0556496794994454,0.0556496794994454
"236",3.9,0.0554631262326722,0.0555958193631774,0.0555958193631774,0.0555958193631774,0.0555958193631774
"237",3.91666666666667,0.0554035198406774,0.0555431981447139,0.0555431981447139,0.0555431981447139,0.0555431981447139
"238",3.93333333333333,0.0553445849631228,0.0554918297720156,0.0554918297720156,0.0554918297720156,0.0554918297720156
"239",3.95,0.0552863127041145,0.0554417282137889,0.0554417282137889,0.0554417282137889,0.0554417282137889
"240",3.96666666666667,0.0552286934174337,0.0553929071324696,0.0553929071324696,0.0553929071324696,0.0553929071324696
"241",3.98333333333333,0.0551717183302279,0.0553453797356889,0.0553453797356889,0.0553453797356889,0.0553453797356889
"242",4,0.0551153791103212,0.0552991607160615,0.0552991607160615,0.0552991607160615,0.0552991607160615
"243",4.01666666666667,0.0550596673210867,0.0552542679810259,0.0552542679810259,0.0552542679810259,0.0552542679810259
"244",4.03333333333333,0.0550045746878754,0.0552107177935411,0.0552107177935411,0.0552107177935411,0.0552107177935411
"245",4.05,0.0549500926843066,0.0551685277975948,0.0551685277975948,0.0551685277975948,0.0551685277975948
"246",4.06666666666667,0.0548962132426184,0.0551277167471455,0.0551277167471455,0.0551277167471455,0.0551277167471455
"247",4.08333333333333,0.0548429285643505,0.0550883029540522,0.0550883029540522,0.0550883029540522,0.0550883029540522
"248",4.1,0.0547902308818289,0.0550503039252939,0.0550503039252939,0.0550503039252939,0.0550503039252939
"249",4.11666666666667,0.0547381125747163,0.0550137395990662,0.0550137395990662,0.0550137395990662,0.0550137395990662
"250",4.13333333333333,0.0546865659359628,0.054978631085716,0.054978631085716,0.054978631085716,0.054978631085716
"251",4.15,0.0546355835084985,0.0549450008198109,0.0549450008198109,0.0549450008198109,0.0549450008198109
"252",4.16666666666667,0.0545851581564435,0.0549128662125262,0.0549128662125262,0.0549128662125262,0.0549128662125262
"253",4.18333333333333,0.0545352827544516,0.0548822375582909,0.0548822375582909,0.0548822375582909,0.0548822375582909
"254",4.2,0.0544859503195114,0.0548531288154287,0.0548531288154287,0.0548531288154287,0.0548531288154287
"255",4.21666666666667,0.0544371537484526,0.0548255523067779,0.0548255523067779,0.0548255523067779,0.0548255523067779
"256",4.23333333333333,0.0543888862224602,0.0547995184682137,0.0547995184682137,0.0547995184682137,0.0547995184682137
"257",4.25,0.0543411411196024,0.0547750574610263,0.0547750574610263,0.0547750574610263,0.0547750574610263
"258",4.26666666666667,0.0542939118573153,0.0547521740317271,0.0547521740317271,0.0547521740317271,0.0547521740317271
"259",4.28333333333333,0.0542471919583025,0.0547308782362342,0.0547308782362342,0.0547308782362342,0.0547308782362342
"260",4.3,0.0542009749674423,0.0547111799588736,0.0547111799588736,0.0547111799588736,0.0547111799588736
"261",4.31666666666667,0.0541552545710431,0.0546930877534404,0.0546930877534404,0.0546930877534404,0.0546930877534404
"262",4.33333333333333,0.0541100245668473,0.0546766537384163,0.0546766537384163,0.0546766537384163,0.0546766537384163
"263",4.35,0.054065278812784,0.0546618809647235,0.0546618809647235,0.0546618809647235,0.0546618809647235
"264",4.36666666666667,0.0540210112435031,0.0546487870832904,0.0546487870832904,0.0546487870832904,0.0546487870832904
