"","Kin","Kout","Ktr","V1","k12N","V2","F","f1","f2"
"1",0.000408399020903225,60.3477653860859,0.00985484919820649,105040.656893496,138.790750539501,114498.624777529,0.169217395982843,0.427093469083259,0.155758786502386
"2",0.0016498326290843,35.1200027559224,0.00401784721415655,76507.5825255616,324.087183932545,93919.3146345294,0.140855317470975,0.120512247793812,0.182237294786789
"3",0.00692518238947836,28.723534005611,0.0411958267834123,106522.444770548,285.177561936808,129728.601275574,0.368276719287579,0.109882186592579,0.161644953940353
"4",0.0086978154753932,54.9559790966447,0.00553565692179323,165342.860765721,87.4674058679394,115012.027485462,0.350093748331105,0.199042390832831,0.0996851676673792
"5",0.0044661428366322,54.2379814719284,0.00196132991543064,121161.903164737,74.7152994604281,87854.2350781973,0.138466015912638,0.220520259439642,0.199850213505659
"6",0.00266417275103207,58.6950768497251,0.00907939837924577,104044.629605221,138.789968032177,222514.711009706,0.156095092148288,0.204732687517007,0.245107487792672
"7",0.00187113552646665,41.174932975566,0.00455252727905661,146868.368976773,50.9579708102798,97552.6197624203,0.441085633121345,0.144368295455946,0.126206853348336
"8",0.00138431613407849,30.9919523708255,0.0061164655591138,287914.601236773,74.1079895625474,99617.3933490523,0.498672391831784,0.390644088207166,0.145630290624696
"9",0.0014756702261659,8.67280330443907,0.0071580816828115,59379.0502350914,132.324350213938,103478.310531094,0.236816047807546,0.20644227240627,0.319464908566222
"10",0.00224908114493232,25.3546892651117,0.00764162263998312,85676.6573798353,226.09796806492,121554.601240471,0.298577920196908,0.231495050233058,0.123004274293722
"11",0.00881430703460287,48.6778577005676,0.0191090026518206,171015.58978337,98.029090250628,129944.778925096,0.191916458160085,0.220734606171782,0.191239493947068
"12",0.00466608820334406,46.9860372488939,0.00440606786575006,172882.333974912,141.033001046062,84439.2090944328,0.27780039875159,0.354808697974842,0.178561787320652
"13",0.00126750080270835,43.6944075714365,0.0130345290677422,85214.4785608047,59.9225820477601,93205.7686637459,0.316500225777636,0.211676531052569,0.258546945119055
"14",0.00442779551920074,59.2680121233693,0.00292291263334142,58851.8175268384,211.799729545404,63726.697853938,0.420834538448432,0.149110722974409,0.211570886902432
"15",0.00628348057600311,40.4544243091875,0.00362813125783467,89623.4028872604,81.8060339906544,83683.4526383415,0.247461432965606,0.213734922365302,0.14465239993483
"16",0.00109364100475835,57.2722562050955,0.0159492083053277,64106.0426859305,295.366802677387,117390.932968158,0.258913715236311,0.310617118206257,0.160536497217771
"17",0.00544914707773253,39.3256720443293,0.0194580296919405,85891.8505029771,51.3846338277943,177184.498326019,0.434537465425797,0.259439159667251,0.181526539777675
"18",0.00719718251918562,57.5731691058297,0.0116410619011611,95629.498521706,372.444100406827,197113.749219822,0.378248564170923,0.21047022093316,0.167650917907801
"19",0.00278054022999185,19.5832642314119,0.0114858511345211,153092.823200061,101.04743304635,135986.874208236,0.233351783370706,0.242963978080954,0.172880967869051
"20",0.00335240017669745,45.1237530904823,0.0127754871287115,110350.572157548,266.634113365314,107593.828739538,0.177818391591691,0.169601043682472,0.0940554601346906
"21",0.0076029320601737,35.0043246100784,0.00700824621029573,82540.258575457,169.709144331861,167155.640579064,0.248103105677508,0.353176278464155,0.191704878149756
"22",0.00219678283495173,25.4972999913108,0.110431740220576,110502.041050524,93.9573198873135,96596.608158236,0.236282985702373,0.154262906640274,0.157117629055291
"23",0.0018492845238179,39.1071572227833,0.0310641446912331,107646.146299852,93.3207432112712,103864.504072943,0.260751642357587,0.120408821498761,0.174817165263818
"24",0.000846271209629893,50.1332242145403,0.00634797278005931,128949.143719624,126.173293589063,110336.333315138,0.450200359931213,0.107217738566655,0.196420692234642
"25",0.00523260389864899,35.4054777852591,0.0276014652152993,348269.112179281,170.295952937409,103896.768127174,0.244011697029769,0.129950828487754,0.204388357903793
"26",0.00152703558115961,110.547199544495,0.0130437994647301,105462.782782479,157.231473247673,87981.2154925025,0.326093787701834,0.113153615767779,0.14695991035124
"27",0.00163699561092187,24.935754086973,0.0168890536703808,90967.5214902657,318.899402252302,109235.502002685,0.305501784284896,0.260332177437622,0.270535928698178
"28",0.00195475326347757,18.8204776233367,0.0130581384036154,113594.828390728,627.723122529966,94033.7414990874,0.122474283684677,0.243962542871301,0.0804756460201881
"29",0.00384128347223758,85.5030770867335,0.00333893835832856,161057.443670093,165.663916175821,52787.0586927461,0.336247193113277,0.293153938255003,0.164669916315149
"30",0.0022936320604356,38.5698141275431,0.0079247931404048,182980.022505055,97.0897394425171,84527.0860639764,0.271157789232503,0.16795232332772,0.143629293470765
"31",0.00139720968947804,42.6974908426331,0.0124325082325745,81973.027861186,105.967150949068,115472.295200496,0.178810699096243,0.263258443020458,0.187085349639408
"32",0.00328656353350304,31.1493152815755,0.00781874615411187,110708.693488705,301.885867036002,158129.560546579,0.152913549479462,0.195506695022779,0.152516870330166
"33",0.0066500928023577,15.2836289047385,0.0134729695339955,167776.901992141,242.200548551517,150307.431269884,0.345209952389848,0.52033439168178,0.109995581927302
"34",0.00170766443980444,45.3023604256999,0.00927019706799961,186408.943072303,152.224085797308,152374.14511482,0.246088889801079,0.137332326838701,0.179641385867541
"35",0.0024735441355473,25.9146868550661,0.00696454506873465,124913.961699339,197.844947508869,113748.552184139,0.361104681917855,0.171888812958481,0.290818399002499
"36",0.00490946456531205,31.9627393183259,0.0348445574323668,114926.155706478,99.6704047699302,113707.570507086,0.302884808428576,0.164921226808353,0.126833799493086
"37",0.00199672726118894,45.5448054634254,0.0533160316527318,97162.0032102806,221.233888445294,116745.5707278,0.148679437355079,0.183702883583925,0.227076498897399
"38",0.0106760778420984,32.6278339923925,0.010531956301323,112172.338136283,28.6980474628113,140173.722891974,0.407167046672637,0.24944383735553,0.122763773789269
"39",0.0024728579520892,35.7800983637966,0.0504079875708183,75834.8725708305,67.3872735038396,108612.392886839,0.153941246308697,0.216622952238628,0.18858215249084
"40",0.00419849223091311,43.3216724416229,0.019102408039493,89840.3694459173,200.17338928872,130790.941393839,0.431016633379376,0.176870301809982,0.115028082983407
"41",0.000778284169160731,68.4268238128925,0.0049451850408588,74702.3434000562,166.611788446064,112618.151163382,0.301005059468526,0.199743849724808,0.196185292753634
"42",0.00503063305865726,30.2183655065401,0.0142112428310621,138928.50432703,116.157975471924,185827.125285034,0.278061920832774,0.371434780702711,0.253847447868014
"43",0.0013409535910977,23.4626943000822,0.0136076422991696,82333.468284906,104.319494595781,79356.3633677636,0.25667151166777,0.310468199362166,0.0914251994448519
"44",0.00194904918260039,22.1756712447683,0.043142015418215,152877.93931877,234.130072675451,74643.5660252095,0.304089353916441,0.183507395908205,0.210378069988173
"45",0.00756169292208301,27.6079004211549,0.00652327363642797,76118.7580001446,148.7559297953,106519.206468762,0.215479963863118,0.248797130780985,0.148093641349272
"46",0.00712596270101904,83.2015478822967,0.0235446066318932,95141.9870246831,250.265424216565,120932.565817089,0.178811655582505,0.110285483292464,0.11439296655856
"47",0.00262297835373966,104.028585599448,0.00496572515125588,144540.635349344,128.495129299235,80221.0202287716,0.128361704555459,0.343843602669085,0.193851687695452
"48",0.00240969163825862,42.0368402044079,0.050513418823266,81154.6472674397,119.656782756248,109996.962796443,0.116061060187607,0.330764460607158,0.155879484305695
"49",0.0036266141950496,41.4512172905118,0.0225330424231045,104868.81368819,156.363462970528,99005.4253705022,0.514649071852449,0.216601176228929,0.202976724612641
"50",0.00133882871735744,24.5098214461055,0.0226638508024936,173784.605834924,338.339017218408,103623.133100343,0.199009321136126,0.268999602617879,0.164461786441846
"51",0.00438774006855037,39.4530586928417,0.0123854756305526,66592.7117987905,163.986070897659,99551.2418973104,0.480248733234267,0.140629031101237,0.198114010172162
"52",0.00127749225103245,110.409979041918,0.0143089813992741,76377.2167479006,121.521672285803,95569.5355472769,0.256308702336282,0.164889359251169,0.139161042894047
"53",0.00445517812083874,66.9476192036133,0.00754341070992429,59178.3784219872,121.955530029931,164075.48601641,0.148121270535695,0.222149250256254,0.155229089160701
"54",0.00581427368436276,19.3548845910271,0.00256589809662072,176881.65944201,130.454361004394,83513.4514469861,0.608713008892369,0.114122684496832,0.157773965028886
"55",0.00213881927794267,23.1353565672464,0.0306963499131065,200678.499738006,224.849985668754,101720.442446425,0.207590567811029,0.236629626168573,0.105193860178608
"56",0.00110146063166214,25.7702614746506,0.0062920209484101,117870.02811276,219.426726303679,84084.2065458749,0.124059594017715,0.234620906832128,0.136837770795752
"57",0.0024507105405978,35.1252418856202,0.0133907244505765,135718.723159507,237.863178873555,136439.695985894,0.323582817930446,0.256111080898704,0.12502672822097
"58",0.0021208552835605,46.4760053257566,0.0139071926475911,219483.463718435,497.141636732004,110355.754166774,0.170205528025512,0.135505152990518,0.13418191054596
"59",0.00188913465836055,23.6050874239395,0.0172790019343248,66139.917549233,386.240136295068,128519.771605904,0.16510685325165,0.183226352298161,0.136819618143389
"60",0.00372017141625565,146.75121812221,0.00427194763210859,116733.481782123,71.2440921069689,88527.6898233244,0.38355089483004,0.313013807469741,0.0955263988549647
"61",0.00152364581063729,90.2184776742395,0.0137791222123884,166750.978288708,62.5436818570739,145215.606622939,0.17591968701999,0.161716586482912,0.139689783828877
"62",0.00121026854529514,52.333084311352,0.0243973063035132,163231.28792052,183.456775273756,75490.5688158705,0.206094626278231,0.160735702388575,0.427307629317767
"63",0.00446652722191472,45.9745442718978,0.00396654876127417,184536.560758775,151.008799830059,190744.155927214,0.118621418339625,0.141376351826412,0.171563650621713
"64",0.00139666501354134,61.9400287483839,0.0179652477462371,157391.196870794,76.9935611137505,115266.933592794,0.170607866524212,0.284715091123144,0.167070630103014
"65",0.00159558246356068,31.8037184680592,0.00257072286908924,71255.8192061986,202.705183279706,95441.1240619801,0.457061910509179,0.486699196284921,0.167549524777043
"66",0.00241126207771484,34.5658791995951,0.0177907627085948,138374.923260224,310.544707431883,122770.107770058,0.44218652603149,0.294641274305699,0.064393314061588
"67",0.00279851583487146,27.5273584698055,0.0209597023915068,64074.0562938385,198.511301257162,66959.7705308624,0.239702200730621,0.254900212902523,0.135258316660601
"68",0.00590896505539318,48.5948162909228,0.00103731911345962,97895.3411537219,71.9594396210275,122231.647177562,0.226207394935318,0.170650184823695,0.296180003090441
"69",0.00305575504987453,41.9377654773932,0.00514298508155749,149857.767124244,890.411925735246,182184.129377088,0.275708262045035,0.144550091359188,0.12288008507983
"70",0.00297245574223437,80.042417988701,0.0150423683049234,103560.090227573,386.31210448883,93021.6657198756,0.30666070149722,0.1789896028648,0.1447624635765
"71",0.00131492877567179,50.2685118187458,0.037666170044871,135282.499471596,323.480219286197,135682.926041551,0.215117535204291,0.174894640726079,0.254703466560419
"72",0.0020634526016202,48.3574923183399,0.00231346147323969,115211.289015597,103.213227967585,152563.99265565,0.151244287546549,0.411404561504562,0.279129515051317
"73",0.00293594978202907,21.1002742045499,0.00449111763349307,103009.16329192,181.140054583107,181375.365517875,0.353161332004045,0.109141338335136,0.332513464829877
"74",0.00401299013085256,47.6472283111454,0.024948417758755,82085.739622922,134.282348204228,144355.312972864,0.183897921025547,0.128142993702238,0.141240527625243
"75",0.0032390526798723,38.1654442792661,0.0307397426757176,79927.7335335615,125.875632202418,175362.011818293,0.209225226781269,0.220317808729724,0.0987837680092872
"76",0.00822327102530745,22.7806950477116,0.0143119387256697,139693.052226412,353.56143145809,134714.139966803,0.370925250051221,0.328269957123434,0.149161145612818
"77",0.00149204365375887,57.2849482264694,0.0358905756216219,108623.609732077,53.500990653265,133149.186531399,0.275521808034037,0.155030650881682,0.172049723613336
"78",0.0023402859572958,28.2193395358676,0.0434435664076514,93532.5713994777,215.526150175348,126754.246476457,0.199201244111167,0.156196790087386,0.192036246848947
"79",0.00351748400076244,27.5559911355445,0.00308205971556062,139353.706719764,443.55949982788,71943.4014572935,0.212282466874487,0.155047184552877,0.223777052054492
