ikoutC,ik12C,ik21C,ik13C,ik31C,iV2C
0.006033209,0.005440883,0.000933713,0.001273693,0.000186719,12.03848685
0.001063661,0.001095351,0.000933713,0.000256418,0.000186719,59.79815948
0.000373216,0.000482308,0.000933713,0.000112907,0.000186719,135.8052714
0.000677826,0.000667996,0.000933713,0.000156376,0.000186719,98.0545002
0.006544585,0.008252222,0.000933713,0.001931818,0.000186719,7.937256267
0.001477833,0.001653019,0.000933713,0.000386966,0.000186719,39.62447706
0.002124953,0.001881143,0.000933713,0.000440369,0.000186719,34.81925636
0.000731646,0.00069996,0.000933713,0.000163858,0.000186719,93.57673445
0.001371595,0.001245522,0.000933713,0.000291573,0.000186719,52.58837696
0.0081536,0.008069082,0.000933713,0.001888945,0.000186719,8.117404509
0.002667995,0.002763676,0.000933713,0.000646967,0.000186719,23.70031945
0.000483546,0.000547612,0.000933713,0.000128194,0.000186719,119.6103093
0.000787979,0.00067732,0.000933713,0.000158558,0.000186719,96.70466329
0.000247248,0.000251798,0.000933713,5.89E-05,0.000186719,260.1290748
0.00507629,0.00561862,0.000933713,0.0013153,0.000186719,11.65766671
0.004285799,0.00398961,0.000933713,0.000933955,0.000186719,16.41764366
0.003160794,0.002875686,0.000933713,0.000673189,0.000186719,22.77717345
0.000761792,0.000633451,0.000933713,0.000148289,0.000186719,103.4018565
0.001553931,0.00169895,0.000933713,0.000397719,0.000186719,38.55322957
0.000346069,0.000369674,0.000933713,8.65E-05,0.000186719,177.1830827
0.000956452,0.001024534,0.000933713,0.00023984,0.000186719,63.9315301
0.001523745,0.00162497,0.000933713,0.0003804,0.000186719,40.30844121
0.000236588,0.000252055,0.000933713,5.90E-05,0.000186719,259.8636741
0.001014794,0.001072768,0.000933713,0.000251131,0.000186719,61.05699458
0.001013498,0.000885707,0.000933713,0.000207341,0.000186719,73.95218825
0.001669151,0.001843919,0.000933713,0.000431655,0.000186719,35.52216171
0.002137081,0.002282177,0.000933713,0.00053425,0.000186719,28.70066669
0.004426262,0.004217492,0.000933713,0.000987301,0.000186719,15.53055595
0.008659914,0.007835457,0.000933713,0.001834255,0.000186719,8.359435679
0.002184154,0.002432637,0.000933713,0.000569472,0.000186719,26.92550858
0.001705455,0.001845328,0.000933713,0.000431985,0.000186719,35.49505028
0.000261412,0.000252625,0.000933713,5.91E-05,0.000186719,259.2776777
0.000565274,0.000517489,0.000933713,0.000121142,0.000186719,126.5727424
0.002679712,0.002819022,0.000933713,0.000659924,0.000186719,23.23500915
0.000566435,0.00067802,0.000933713,0.000158722,0.000186719,96.6048126
0.007431187,0.006306796,0.000933713,0.0014764,0.000186719,10.38562187
0.001905106,0.001666126,0.000933713,0.000390034,0.000186719,39.31276258
0.001020988,0.001129477,0.000933713,0.000264407,0.000186719,57.99142663
0.012029516,0.012399525,0.000933713,0.002902688,0.000186719,5.2824603
0.000410466,0.000509383,0.000933713,0.000119245,0.000186719,128.5869428
0.004228192,0.004065479,0.000933713,0.000951715,0.000186719,16.11126334
0.016379043,0.014048927,0.000933713,0.003288807,0.000186719,4.662277889
0.006128284,0.007504005,0.000933713,0.001756663,0.000186719,8.728672239
0.015044872,0.01677017,0.000933713,0.003925841,0.000186719,3.905744454
0.002730641,0.002997986,0.000933713,0.000701819,0.000186719,21.84799832
0.000692754,0.000763915,0.000933713,0.00017883,0.000186719,85.74253939
0.002765416,0.003536344,0.000933713,0.000827846,0.000186719,18.52195416
0.007611088,0.007373522,0.000933713,0.001726117,0.000186719,8.883136458
0.002271226,0.002749137,0.000933713,0.000643564,0.000186719,23.82565991
0.001840627,0.001888932,0.000933713,0.000442193,0.000186719,34.67568269
0.001510271,0.001448455,0.000933713,0.000339079,0.000186719,45.22059062
0.001109155,0.001160066,0.000933713,0.000271568,0.000186719,56.46232479
0.002685885,0.00249294,0.000933713,0.000583589,0.000186719,26.27420139
0.002016314,0.002069392,0.000933713,0.000484438,0.000186719,31.65180687
0.000500708,0.000550121,0.000933713,0.000128781,0.000186719,119.0647433
0.000348009,0.000331819,0.000933713,7.77E-05,0.000186719,197.3965245
0.004421784,0.004745677,0.000933713,0.001110947,0.000186719,13.80203378
0.001311647,0.00110547,0.000933713,0.000258787,0.000186719,59.25082375
0.001816924,0.001863232,0.000933713,0.000436176,0.000186719,35.15397228
0.000474284,0.000442107,0.000933713,0.000103496,0.000186719,148.1542023
0.000680223,0.000680694,0.000933713,0.000159348,0.000186719,96.22528017
0.000407151,0.000579327,0.000933713,0.000135619,0.000186719,113.0622175
0.00222927,0.002649819,0.000933713,0.000620314,0.000186719,24.71867292
0.00055948,0.000599822,0.000933713,0.000140416,0.000186719,109.1990558
0.000871389,0.000868975,0.000933713,0.000203424,0.000186719,75.37612929
0.00584238,0.007728678,0.000933713,0.001809258,0.000186719,8.474929277
0.005780761,0.005324686,0.000933713,0.001246491,0.000186719,12.30119406
0.000381461,0.000417126,0.000933713,9.76E-05,0.000186719,157.0269452
0.002847497,0.003164772,0.000933713,0.000740863,0.000186719,20.69659445
0.000366419,0.000444679,0.000933713,0.000104098,0.000186719,147.297234
0.000765352,0.000918525,0.000933713,0.000215024,0.000186719,71.30994923
0.006103017,0.006207632,0.000933713,0.001453186,0.000186719,10.55152726
0.003563677,0.003449266,0.000933713,0.000807462,0.000186719,18.98954779
0.006189565,0.007971267,0.000933713,0.001866047,0.000186719,8.217011956
0.001349214,0.001541432,0.000933713,0.000360844,0.000186719,42.49296071
0.098293287,0.094862829,0.000933713,0.022207074,0.000186719,0.690470659
0.000463942,0.000498974,0.000933713,0.000116808,0.000186719,131.2693165
0.001708434,0.00137925,0.000933713,0.000322878,0.000186719,47.48958198
0.000866048,0.000773281,0.000933713,0.000181023,0.000186719,84.70397478
0.002535729,0.002431272,0.000933713,0.000569153,0.000186719,26.94062704
0.000381127,0.000389851,0.000933713,9.13E-05,0.000186719,168.0129645
0.001554007,0.001542495,0.000933713,0.000361093,0.000186719,42.46366644
0.005086221,0.005623927,0.000933713,0.001316543,0.000186719,11.64666549
0.002170476,0.002073666,0.000933713,0.000485438,0.000186719,31.58657554
0.000808085,0.000703231,0.000933713,0.000164624,0.000186719,93.1415586
0.010335899,0.009394331,0.000933713,0.002199182,0.000186719,6.972290106
0.001839561,0.002058094,0.000933713,0.000481793,0.000186719,31.82555703
0.003749771,0.004582299,0.000933713,0.001072701,0.000186719,14.29413511
0.010121339,0.010483737,0.000933713,0.002454208,0.000186719,6.247772357
0.000192556,0.000187778,0.000933713,4.40E-05,0.000186719,348.8170303
0.00179108,0.001580896,0.000933713,0.000370082,0.000186719,41.43220543
0.000911537,0.001077874,0.000933713,0.000252327,0.000186719,60.76774902
0.001683841,0.001655873,0.000933713,0.000387634,0.000186719,39.55616957
0.010933028,0.010906694,0.000933713,0.002553221,0.000186719,6.005486146
0.001953806,0.00175445,0.000933713,0.000410711,0.000186719,37.33364147
0.000418126,0.000429236,0.000933713,0.000100483,0.000186719,152.5967162
0.000391154,0.000416301,0.000933713,9.75E-05,0.000186719,157.3381243
0.002901339,0.003366813,0.000933713,0.00078816,0.000186719,19.45460268
0.00032913,0.000356488,0.000933713,8.35E-05,0.000186719,183.7368269
0.00034101,0.000363125,0.000933713,8.50E-05,0.000186719,180.3784544
0.000977678,0.000773447,0.000933713,0.000181061,0.000186719,84.68583501
0.00038593,0.000302118,0.000933713,7.07E-05,0.000186719,216.8026788
0.000594719,0.000619875,0.000933713,0.000145111,0.000186719,105.666536
0.000925958,0.00106244,0.000933713,0.000248714,0.000186719,61.65052061
0.012830078,0.01629867,0.000933713,0.003815465,0.000186719,4.018732873
0.000919229,0.000889201,0.000933713,0.000208159,0.000186719,73.66164242
0.001515715,0.001748085,0.000933713,0.000409221,0.000186719,37.46958309
0.006019384,0.004796469,0.000933713,0.001122838,0.000186719,13.65587886
0.001990801,0.002245029,0.000933713,0.000525554,0.000186719,29.17556804
0.005653017,0.00571552,0.000933713,0.001337984,0.000186719,11.46002471
0.000735857,0.000496115,0.000933713,0.000116139,0.000186719,132.0258119
0.001989708,0.002299358,0.000933713,0.000538272,0.000186719,28.48621821
0.008387677,0.008299858,0.000933713,0.001942969,0.000186719,7.891701172
0.001407832,0.001626568,0.000933713,0.000380774,0.000186719,40.26882536
0.008037821,0.007918815,0.000933713,0.001853768,0.000186719,8.271439411
0.007357964,0.008286367,0.000933713,0.001939811,0.000186719,7.90454941
0.0137681,0.013971971,0.000933713,0.003270792,0.000186719,4.687957147
0.003804043,0.00402189,0.000933713,0.000941511,0.000186719,16.28587664
0.002753541,0.00320808,0.000933713,0.000751001,0.000186719,20.41719878
0.000598148,0.00061141,0.000933713,0.000143129,0.000186719,107.1294519
0.004007329,0.003679098,0.000933713,0.000861265,0.000186719,17.80327703
0.000614577,0.000528209,0.000933713,0.000123652,0.000186719,124.0040454
0.006971906,0.00829314,0.000933713,0.001941397,0.000186719,7.89809395
0.005027141,0.005287587,0.000933713,0.001237807,0.000186719,12.38750285
0.006913608,0.006231706,0.000933713,0.001458822,0.000186719,10.51076555
0.008169584,0.009446478,0.000933713,0.002211389,0.000186719,6.933800827
0.002699204,0.003644093,0.000933713,0.00085307,0.000186719,17.97429623
0.001905201,0.002160366,0.000933713,0.000505734,0.000186719,30.31893907
0.003703892,0.004214399,0.000933713,0.000986577,0.000186719,15.54195355
0.0018612,0.001894938,0.000933713,0.000443599,0.000186719,34.56577162
0.000597418,0.000639068,0.000933713,0.000149604,0.000186719,102.4930432
0.000664871,0.000663415,0.000933713,0.000155303,0.000186719,98.73151761
0.01171322,0.012555436,0.000933713,0.002939186,0.000186719,5.216863676
0.001400147,0.001375424,0.000933713,0.000321982,0.000186719,47.62168525
0.006351459,0.00676624,0.000933713,0.001583954,0.000186719,9.680413452
0.002569347,0.002308158,0.000933713,0.000540332,0.000186719,28.37760388
0.001648828,0.001829425,0.000933713,0.000428262,0.000186719,35.8035993
0.004006808,0.003972204,0.000933713,0.00092988,0.000186719,16.48958547
0.004152413,0.004682289,0.000933713,0.001096108,0.000186719,13.98888579
0.001661685,0.001662319,0.000933713,0.000389143,0.000186719,39.40279028
0.001719872,0.001769409,0.000933713,0.000414213,0.000186719,37.01801155
0.010401532,0.012802624,0.000933713,0.002997052,0.000186719,5.116138734
0.005141035,0.005345316,0.000933713,0.001251321,0.000186719,12.25371884
0.000503858,0.000453129,0.000933713,0.000106076,0.000186719,144.5505445
0.003841897,0.003649133,0.000933713,0.00085425,0.000186719,17.94946728
0.001022259,0.001029929,0.000933713,0.000241103,0.000186719,63.59658802
0.002022582,0.002358801,0.000933713,0.000552188,0.000186719,27.76834138
0.004516812,0.00406694,0.000933713,0.000952057,0.000186719,16.10547524
0.001710861,0.001735834,0.000933713,0.000406353,0.000186719,37.73402918
0.001468807,0.001579498,0.000933713,0.000369755,0.000186719,41.46886588
0.000913734,0.0007812,0.000933713,0.000182876,0.000186719,83.84535776
0.002159212,0.002404195,0.000933713,0.000562814,0.000186719,27.24405028
0.004925545,0.004876221,0.000933713,0.001141507,0.000186719,13.43253341
0.008955751,0.007964989,0.000933713,0.001864578,0.000186719,8.223488695
0.032993299,0.031610879,0.000933713,0.007400002,0.000186719,2.072071431
0.000993735,0.001051813,0.000933713,0.000246226,0.000186719,62.27344016
0.001729635,0.001853198,0.000933713,0.000433828,0.000186719,35.34430777
0.000607863,0.000598373,0.000933713,0.000140077,0.000186719,109.4635643
0.003439258,0.003327342,0.000933713,0.00077892,0.000186719,19.68538001
0.000910288,0.000929725,0.000933713,0.000217646,0.000186719,70.45090423
0.001255582,0.001112197,0.000933713,0.000260362,0.000186719,58.89243355
0.006998037,0.007213889,0.000933713,0.001688748,0.000186719,9.079707099
0.001726734,0.001908108,0.000933713,0.000446682,0.000186719,34.32719803
0.000341565,0.000329588,0.000933713,7.72E-05,0.000186719,198.7330713
0.004373324,0.00569668,0.000933713,0.001333574,0.000186719,11.49792554
0.0018154,0.001779859,0.000933713,0.000416659,0.000186719,36.80065924
0.000949296,0.000920069,0.000933713,0.000215385,0.000186719,71.19031264
0.002345519,0.00246036,0.000933713,0.000575962,0.000186719,26.62212208
0.000721559,0.000834604,0.000933713,0.000195378,0.000186719,78.48030465
0.000978979,0.001046228,0.000933713,0.000244919,0.000186719,62.60585219
0.005539494,0.004784085,0.000933713,0.001119939,0.000186719,13.69122783
0.001475965,0.001638739,0.000933713,0.000383623,0.000186719,39.9697633
0.001970705,0.002603834,0.000933713,0.000609549,0.000186719,25.15521819
0.00121309,0.001135827,0.000933713,0.000265893,0.000186719,57.66722662
0.00597051,0.006455388,0.000933713,0.001511185,0.000186719,10.14656254
0.001979398,0.002142396,0.000933713,0.000501528,0.000186719,30.57325026
0.001538855,0.0017992,0.000933713,0.000421187,0.000186719,36.40507094
0.001314973,0.001349122,0.000933713,0.000315825,0.000186719,48.55007922
0.001646898,0.001560871,0.000933713,0.000365395,0.000186719,41.96375922
0.005617436,0.006131245,0.000933713,0.001435304,0.000186719,10.68298449
0.005096812,0.005574741,0.000933713,0.001305029,0.000186719,11.74942377
0.00389546,0.003535476,0.000933713,0.000827643,0.000186719,18.52650183
0.007460026,0.007844709,0.000933713,0.001836421,0.000186719,8.3495763
0.000203485,0.000211934,0.000933713,4.96E-05,0.000186719,309.0588812
0.001603979,0.00175805,0.000933713,0.000411554,0.000186719,37.25718396
0.003197692,0.002965243,0.000933713,0.000694153,0.000186719,22.08925545
0.002068836,0.002360945,0.000933713,0.000552689,0.000186719,27.74313252
0.003148804,0.002936326,0.000933713,0.000687384,0.000186719,22.30678806
0.002242256,0.00210095,0.000933713,0.000491825,0.000186719,31.17637652
0.002185755,0.002354554,0.000933713,0.000551193,0.000186719,27.81842897
0.004100046,0.003823727,0.000933713,0.000895122,0.000186719,17.12988606
0.003121451,0.002867297,0.000933713,0.000671225,0.000186719,22.84381264
0.00444551,0.004271673,0.000933713,0.000999985,0.000186719,15.33356945
0.005696093,0.004669898,0.000933713,0.001093208,0.000186719,14.02600152
0.000783101,0.000993658,0.000933713,0.000232612,0.000186719,65.91804292
0.0029441,0.003423218,0.000933713,0.000801364,0.000186719,19.13404358
0.000315073,0.000374939,0.000933713,8.78E-05,0.000186719,174.6952246
0.001646761,0.001654682,0.000933713,0.000387356,0.000186719,39.58463775
0.000838529,0.000721425,0.000933713,0.000168883,0.000186719,90.79247522
0.003784239,0.003222664,0.000933713,0.000754415,0.000186719,20.32480076
0.023348975,0.022651587,0.000933713,0.005302662,0.000186719,2.891629642
0.00201107,0.00186933,0.000933713,0.000437604,0.000186719,35.03929591
0.000523758,0.000544608,0.000933713,0.000127491,0.000186719,120.2699313
0.002126177,0.002067043,0.000933713,0.000483888,0.000186719,31.68777489
0.003161283,0.003104742,0.000933713,0.00072681,0.000186719,21.09676156
0.001282781,0.001426987,0.000933713,0.000334053,0.000186719,45.90089652
0.001773224,0.001874037,0.000933713,0.000438706,0.000186719,34.95128221
0.005309717,0.005515028,0.000933713,0.00129105,0.000186719,11.87663986
0.000347079,0.000304914,0.000933713,7.14E-05,0.000186719,214.8144821
0.002126891,0.002438602,0.000933713,0.000570869,0.000186719,26.85965227
0.007888227,0.010177224,0.000933713,0.002382455,0.000186719,6.435939574
0.008837688,0.008314755,0.000933713,0.001946457,0.000186719,7.8775618
0.00094684,0.00105966,0.000933713,0.000248063,0.000186719,61.81229996
0.000380216,0.000408168,0.000933713,9.56E-05,0.000186719,160.4730328
0.000591182,0.000547951,0.000933713,0.000128273,0.000186719,119.5362612
0.001730862,0.001925871,0.000933713,0.00045084,0.000186719,34.01058751
0.000633602,0.000673138,0.000933713,0.000157579,0.000186719,97.30541353
0.000917624,0.000796616,0.000933713,0.000186485,0.000186719,82.22284477
0.001788732,0.001727717,0.000933713,0.000404453,0.000186719,37.9112988
0.001901853,0.001834188,0.000933713,0.000429377,0.000186719,35.71063472
0.000329396,0.000342201,0.000933713,8.01E-05,0.000186719,191.4076963
0.023369133,0.027088413,0.000933713,0.006341308,0.000186719,2.418008004
0.001311139,0.001580925,0.000933713,0.000370089,0.000186719,41.43143597
0.002830524,0.002968627,0.000933713,0.000694946,0.000186719,22.06407469
0.015915431,0.013081236,0.000933713,0.003062274,0.000186719,5.007172024
0.004097289,0.004092705,0.000933713,0.000958089,0.000186719,16.00408341
0.002207668,0.002219091,0.000933713,0.000519482,0.000186719,29.51658595
0.003197093,0.003154947,0.000933713,0.000738563,0.000186719,20.76104303
0.00060086,0.000641447,0.000933713,0.000150161,0.000186719,102.1128572
0.000746301,0.000890267,0.000933713,0.000208409,0.000186719,73.57343514
0.008495017,0.006485274,0.000933713,0.001518181,0.000186719,10.09980437
0.000975358,0.00104564,0.000933713,0.000244781,0.000186719,62.64105019
0.000759739,0.000803399,0.000933713,0.000188073,0.000186719,81.52856279
0.005698135,0.007096823,0.000933713,0.001661343,0.000186719,9.229482413
0.00237646,0.002499141,0.000933713,0.000585041,0.000186719,26.20900879
0.000291007,0.000306006,0.000933713,7.16E-05,0.000186719,214.0481185
0.001036707,0.001091121,0.000933713,0.000255428,0.000186719,60.02999803
0.000559187,0.000696035,0.000933713,0.000162939,0.000186719,94.10446339
0.000324768,0.000273357,0.000933713,6.40E-05,0.000186719,239.6133772
0.001959205,0.001652872,0.000933713,0.000386932,0.000186719,39.62799036
0.001493969,0.001417736,0.000933713,0.000331887,0.000186719,46.20041583
0.000499645,0.000576886,0.000933713,0.000135047,0.000186719,113.5405396
0.00198891,0.001882279,0.000933713,0.000440635,0.000186719,34.79824357
0.001183268,0.001244142,0.000933713,0.00029125,0.000186719,52.64671323
0.003232712,0.003426431,0.000933713,0.000802116,0.000186719,19.1161003
0.005351989,0.004717906,0.000933713,0.001104446,0.000186719,13.88327754
0.001710334,0.002002434,0.000933713,0.000468763,0.000186719,32.710188
0.00327169,0.003541233,0.000933713,0.000828991,0.000186719,18.4963815
0.000719223,0.000797464,0.000933713,0.000186684,0.000186719,82.13532535
0.003807942,0.003888768,0.000933713,0.000910348,0.000186719,16.84338221
0.003702247,0.004501477,0.000933713,0.001053781,0.000186719,14.55078055
0.004657064,0.00514795,0.000933713,0.001205118,0.000186719,12.72351118
0.000577858,0.000546792,0.000933713,0.000128002,0.000186719,119.7895763
0.002987918,0.002906013,0.000933713,0.000680288,0.000186719,22.53947287
0.003216451,0.003662446,0.000933713,0.000857367,0.000186719,17.8842217
0.002268274,0.002183496,0.000933713,0.000511149,0.000186719,29.99777051
0.002426217,0.003241326,0.000933713,0.000758784,0.000186719,20.20777917
0.000282701,0.000300322,0.000933713,7.03E-05,0.000186719,218.0989048
0.000941825,0.000891476,0.000933713,0.000208691,0.000186719,73.47369567
0.003862019,0.004248437,0.000933713,0.000994545,0.000186719,15.41743477
0.001325787,0.001362282,0.000933713,0.000318906,0.000186719,48.08109892
0.001174142,0.00143081,0.000933713,0.000334948,0.000186719,45.77825799
0.000588581,0.000548952,0.000933713,0.000128508,0.000186719,119.3183189
0.002137182,0.002678763,0.000933713,0.00062709,0.000186719,24.45158175
0.000721386,0.000764938,0.000933713,0.00017907,0.000186719,85.62781628
0.000493611,0.000519504,0.000933713,0.000121614,0.000186719,126.0817251
0.000210864,0.00021437,0.000933713,5.02E-05,0.000186719,305.5459131
0.001767085,0.001979229,0.000933713,0.000463331,0.000186719,33.09370033
0.002099068,0.001758082,0.000933713,0.000411561,0.000186719,37.25650645
0.000406785,0.000486915,0.000933713,0.000113985,0.000186719,134.5202863
0.001393538,0.001387042,0.000933713,0.000324702,0.000186719,47.22279492
0.001061059,0.001498509,0.000933713,0.000350796,0.000186719,43.71010634
0.00040691,0.000416337,0.000933713,9.75E-05,0.000186719,157.3243739
0.000738034,0.000714316,0.000933713,0.000167219,0.000186719,91.69606777
0.00161849,0.001865419,0.000933713,0.000436688,0.000186719,35.11275302
0.012201166,0.011559273,0.000933713,0.002705988,0.000186719,5.666446281
0.002152834,0.002124838,0.000933713,0.000497417,0.000186719,30.82588552
0.00059386,0.000546131,0.000933713,0.000127847,0.000186719,119.9346362
0.002979936,0.003344951,0.000933713,0.000783042,0.000186719,19.58174882
0.021384635,0.024340982,0.000933713,0.005698143,0.000186719,2.690934945
0.001129956,0.001404115,0.000933713,0.000328699,0.000186719,46.64860414
0.003566391,0.003781218,0.000933713,0.000885171,0.000186719,17.32246275
0.001815156,0.002151138,0.000933713,0.000503574,0.000186719,30.44900008
0.002272955,0.002157314,0.000933713,0.00050502,0.000186719,30.36182306
0.006935914,0.007043263,0.000933713,0.001648805,0.000186719,9.299667285
0.00286761,0.002308899,0.000933713,0.000540506,0.000186719,28.36850006
0.002911297,0.003382402,0.000933713,0.000791809,0.000186719,19.36493646
0.002700183,0.00242793,0.000933713,0.00056837,0.000186719,26.97771368
0.003230276,0.003502598,0.000933713,0.000819947,0.000186719,18.70040369
0.002571396,0.003086944,0.000933713,0.000722643,0.000186719,21.21839515
0.003703903,0.003560101,0.000933713,0.000833408,0.000186719,18.39835619
0.000213292,0.000255404,0.000933713,5.98E-05,0.000186719,256.4565402
0.000855396,0.000982717,0.000933713,0.000230051,0.000186719,66.65196609
0.001226155,0.001359828,0.000933713,0.000318331,0.000186719,48.16784085
0.000285138,0.000285156,0.000933713,6.68E-05,0.000186719,229.6984298
0.004464782,0.005097824,0.000933713,0.001193384,0.000186719,12.8486197
0.001109875,0.001009385,0.000933713,0.000236294,0.000186719,64.89097277
0.004985369,0.005818344,0.000933713,0.001362055,0.000186719,11.2574996
0.003240768,0.003238939,0.000933713,0.000758225,0.000186719,20.22266947
0.001073015,0.001081085,0.000933713,0.000253078,0.000186719,60.58726935
0.003068942,0.00352982,0.000933713,0.000826319,0.000186719,18.55618649
0.003021666,0.003241152,0.000933713,0.000758743,0.000186719,20.20886544
0.000339896,0.000373787,0.000933713,8.75E-05,0.000186719,175.2333806
0.00035483,0.000326918,0.000933713,7.65E-05,0.000186719,200.3558312
0.004940139,0.004263556,0.000933713,0.000998084,0.000186719,15.36276327
0.001729691,0.001984016,0.000933713,0.000464452,0.000186719,33.01383941
0.000688091,0.000635969,0.000933713,0.000148878,0.000186719,102.9924833
0.014480121,0.014942485,0.000933713,0.003497986,0.000186719,4.383474448
0.002428367,0.003082934,0.000933713,0.000721705,0.000186719,21.24599549
0.000608307,0.00067631,0.000933713,0.000158322,0.000186719,96.84902926
0.001280102,0.001245567,0.000933713,0.000291583,0.000186719,52.58650022
0.002634878,0.002654107,0.000933713,0.000621318,0.000186719,24.67873234
0.004311805,0.005766502,0.000933713,0.001349919,0.000186719,11.35870677
0.000809601,0.000777542,0.000933713,0.00018202,0.000186719,84.2398499
0.000398192,0.000379306,0.000933713,8.88E-05,0.000186719,172.6838299
0.020218442,0.021394192,0.000933713,0.005008309,0.000186719,3.06157863
0.002690874,0.00297589,0.000933713,0.000696646,0.000186719,22.01022062
0.000270387,0.000222972,0.000933713,5.22E-05,0.000186719,293.7592123
0.001076962,0.001113123,0.000933713,0.000260578,0.000186719,58.8434377
0.002319502,0.002377513,0.000933713,0.000556568,0.000186719,27.54979119
0.005980432,0.006922164,0.000933713,0.001620456,0.000186719,9.46235867
0.002413145,0.002861482,0.000933713,0.000669864,0.000186719,22.89023306
0.000679493,0.000821693,0.000933713,0.000192356,0.000186719,79.71345573
0.001426145,0.001528621,0.000933713,0.000357845,0.000186719,42.84906695
0.003564482,0.003142768,0.000933713,0.000735712,0.000186719,20.84149732
0.006225261,0.005257543,0.000933713,0.001230773,0.000186719,12.45829041
0.002485408,0.002142124,0.000933713,0.000501464,0.000186719,30.57712379
0.008094667,0.007187333,0.000933713,0.001682531,0.000186719,9.113255745
9.43E-05,9.91E-05,0.000933713,2.32E-05,0.000186719,660.9710956
0.000286139,0.00033487,0.000933713,7.84E-05,0.000186719,195.5983137
0.000847399,0.000898969,0.000933713,0.000210446,0.000186719,72.86126639
0.001254594,0.001672383,0.000933713,0.000391499,0.000186719,39.16567015
0.003005217,0.003183213,0.000933713,0.00074518,0.000186719,20.57669239
0.00029004,0.000247486,0.000933713,5.79E-05,0.000186719,264.6610638
0.007849125,0.007918675,0.000933713,0.001853736,0.000186719,8.271585817
0.000725094,0.000658141,0.000933713,0.000154069,0.000186719,99.52270304
0.001516521,0.001471058,0.000933713,0.00034437,0.000186719,44.52578631
0.000658113,0.000733531,0.000933713,0.000171717,0.000186719,89.294172
0.000473165,0.00040006,0.000933713,9.37E-05,0.000186719,163.7255989
0.001869092,0.001929396,0.000933713,0.000451665,0.000186719,33.94845381
0.001335612,0.001521084,0.000933713,0.000356081,0.000186719,43.06138195
0.040636174,0.041267915,0.000933713,0.009660682,0.000186719,1.587189482
0.001873535,0.002264488,0.000933713,0.000530109,0.000186719,28.924864
0.000815228,0.000759008,0.000933713,0.000177681,0.000186719,86.29683031
0.000175047,0.000169572,0.000933713,3.97E-05,0.000186719,386.2677362
0.006338878,0.006744539,0.000933713,0.001578874,0.000186719,9.71156033
0.001364428,0.001473156,0.000933713,0.000344861,0.000186719,44.46235013
0.002008151,0.001854872,0.000933713,0.000434219,0.000186719,35.31241522
0.00036059,0.000414589,0.000933713,9.71E-05,0.000186719,157.987687
0.002189969,0.002496342,0.000933713,0.000584385,0.000186719,26.23839042
0.001957757,0.001912656,0.000933713,0.000447746,0.000186719,34.24558155
0.005123803,0.00550966,0.000933713,0.001289793,0.000186719,11.88821165
0.002100974,0.001942994,0.000933713,0.000454849,0.000186719,33.71085775
0.006538431,0.006838867,0.000933713,0.001600956,0.000186719,9.577610275
0.002519469,0.002262173,0.000933713,0.000529567,0.000186719,28.95446247
0.003809381,0.003692669,0.000933713,0.000864442,0.000186719,17.73784765
0.001741708,0.002279548,0.000933713,0.000533635,0.000186719,28.73376251
0.00341665,0.004047544,0.000933713,0.000947517,0.000186719,16.18265367
0.00034074,0.00030301,0.000933713,7.09E-05,0.000186719,216.1642608
0.003768841,0.00357606,0.000933713,0.000837144,0.000186719,18.31624757
0.001738275,0.001977823,0.000933713,0.000463002,0.000186719,33.11721623
0.002486335,0.002948808,0.000933713,0.000690306,0.000186719,22.21236294
0.000945016,0.000863623,0.000933713,0.000202171,0.000186719,75.84327115
0.000419282,0.000469016,0.000933713,0.000109795,0.000186719,139.6540143
0.003357232,0.002820502,0.000933713,0.00066027,0.000186719,23.22281721
0.007002263,0.005902274,0.000933713,0.001381703,0.000186719,11.09741788
0.001007794,0.001209594,0.000933713,0.000283162,0.000186719,54.15040364
0.000943551,0.001059396,0.000933713,0.000248001,0.000186719,61.82769954
0.002420003,0.002840326,0.000933713,0.000664911,0.000186719,23.0607327
0.000941525,0.000895668,0.000933713,0.000209673,0.000186719,73.12976728
0.001288647,0.001519159,0.000933713,0.00035563,0.000186719,43.11595877
0.006144615,0.007859057,0.000933713,0.001839779,0.000186719,8.334332916
0.00118136,0.000968899,0.000933713,0.000226816,0.000186719,67.60247131
0.007777283,0.00712903,0.000933713,0.001668882,0.000186719,9.187785179
0.000471568,0.000441298,0.000933713,0.000103306,0.000186719,148.4259379
0.001142827,0.001257856,0.000933713,0.00029446,0.000186719,52.07274318
0.000304199,0.000311713,0.000933713,7.30E-05,0.000186719,210.1289782
0.002210312,0.002113654,0.000933713,0.000494799,0.000186719,30.98898614
0.009046912,0.010654083,0.000933713,0.002494086,0.000186719,6.147877542
0.00851704,0.008836122,0.000933713,0.002068507,0.000186719,7.412753911
0.000457796,0.000459592,0.000933713,0.000107589,0.000186719,142.5175682
0.004373798,0.003718665,0.000933713,0.000870527,0.000186719,17.613847
0.005884823,0.005613653,0.000933713,0.001314138,0.000186719,11.66798213
0.001531249,0.001361775,0.000933713,0.000318787,0.000186719,48.09899172
0.002506313,0.002525865,0.000933713,0.000591297,0.000186719,25.93171302
0.005352979,0.006188476,0.000933713,0.001448702,0.000186719,10.58418949
0.0293257,0.031150836,0.000933713,0.007292308,0.000186719,2.102672324
